                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                  1.873,                 2.1112,                 1.4394,                0.53989,                0.09016,                  0.316,                0.20139,                 1.8047,                 2.0109,                 1.3298,              0.0099984,              0.0099984,              0.0099984
                     18,                 1.7847,                 2.0513,                 1.3275,                0.49278,                0.06608,                0.28061,                0.18272,                 1.7652,                 2.0429,                 1.3186,              0.0099982,              0.0099982,              0.0099982
                     19,                 1.8848,                 2.2757,                 1.3522,                0.47596,                0.16186,                0.32053,                0.19809,                 1.7855,                 1.8401,                  1.317,               0.009998,               0.009998,               0.009998
                     20,                 1.8245,                    1.9,                 1.3353,                 0.4956,                0.18081,                0.33577,                0.20596,                 1.8222,                 1.8925,                 1.3253,              0.0099978,              0.0099978,              0.0099978
                     21,                 1.7806,                 5.5263,                 1.3307,                0.51498,                0.15845,                0.33813,                0.20926,                  1.814,                 1.8737,                 1.3296,              0.0099975,              0.0099975,              0.0099975
                     22,                 1.8344,                 1.8583,                 1.3284,                0.55982,                0.20378,                0.38179,                0.23276,                 1.7847,                 1.6884,                 1.3044,              0.0099973,              0.0099973,              0.0099973
                     23,                 1.8121,                 1.7932,                 1.3276,                0.46475,                0.20534,                0.33601,                0.20304,                 1.7886,                 1.7294,                 1.3189,               0.009997,               0.009997,               0.009997
                     24,                 1.9083,                 1.9926,                  1.283,                0.53443,                0.18047,                   0.36,                 0.2295,                 1.7402,                 1.8489,                 1.2935,              0.0099967,              0.0099967,              0.0099967
                     25,                 1.7695,                 1.8284,                 1.3368,                 0.5039,                0.13284,                0.31752,                0.19948,                 1.9636,                  2.174,                 1.4015,              0.0099964,              0.0099964,              0.0099964
                     26,                  1.825,                 1.7817,                 1.2905,                0.53606,                 0.1757,                0.35519,                0.21907,                 1.9133,                 1.8384,                 1.3651,              0.0099961,              0.0099961,              0.0099961
                     27,                  1.819,                 1.7464,                 1.3484,                0.53725,                 0.2605,                0.40051,                0.24668,                 1.7537,                 1.5698,                 1.3038,              0.0099958,              0.0099958,              0.0099958
                     28,                 1.8012,                 1.7678,                 1.3332,                0.71474,                0.17355,                0.44318,                0.28758,                 1.7403,                  1.707,                 1.3178,              0.0099955,              0.0099955,              0.0099955
                     29,                 1.8236,                 2.1883,                 1.2988,                0.64388,                0.09526,                0.36996,                 0.2397,                 1.7869,                 1.9671,                 1.3119,              0.0099952,              0.0099952,              0.0099952
                     30,                  1.787,                 1.8655,                 1.3244,                0.61371,                0.15516,                0.38497,                0.24383,                 1.7286,                 1.7213,                 1.2926,              0.0099948,              0.0099948,              0.0099948
                     31,                 1.7904,                 1.7584,                 1.3281,                0.56277,                0.25432,                0.41066,                 0.2569,                   1.72,                 1.6218,                 1.2953,              0.0099944,              0.0099944,              0.0099944
                     32,                 1.7932,                 1.6907,                 1.3203,                0.52586,                0.27172,                0.40088,                0.23755,                 1.7493,                 1.5775,                 1.2914,              0.0099941,              0.0099941,              0.0099941
                     33,                 1.7869,                 1.7575,                 1.3246,                0.62796,                0.21538,                0.42587,                0.26487,                 1.7148,                 1.6958,                  1.301,              0.0099937,              0.0099937,              0.0099937
                     34,                 1.7752,                 1.7795,                 1.3485,                0.58503,                0.24966,                0.42062,                0.25728,                 1.7798,                 1.6697,                 1.3023,              0.0099933,              0.0099933,              0.0099933
                     35,                 1.8939,                  1.749,                  1.338,                 0.5963,                0.26899,                0.43516,                0.26263,                 1.7398,                  1.637,                 1.2979,              0.0099929,              0.0099929,              0.0099929
                     36,                 1.8358,                 1.8656,                  1.394,                0.56075,                0.05766,                 0.3094,                0.18456,                 2.1734,                 2.8909,                 1.6009,              0.0099924,              0.0099924,              0.0099924
                     37,                 1.8046,                 1.7778,                 1.3672,                0.60743,                0.26852,                0.44145,                 0.2636,                 1.7797,                 1.5895,                  1.337,               0.009992,               0.009992,               0.009992
                     38,                 1.7615,                 3.3426,                 1.3282,                0.55256,                0.29563,                 0.4279,                0.25903,                 1.7951,                 1.6114,                  1.341,              0.0099916,              0.0099916,              0.0099916
                     39,                   1.81,                 1.6587,                 1.2859,                0.61847,                0.13816,                0.37906,                0.24775,                 1.8632,                 2.1651,                 1.3828,              0.0099911,              0.0099911,              0.0099911
                     40,                 1.7732,                  1.555,                 1.3382,                0.55064,                0.31165,                0.43812,                0.27029,                 1.7239,                 1.5049,                 1.2925,              0.0099906,              0.0099906,              0.0099906
                     41,                  1.728,                 1.5652,                 1.2931,                0.61398,                0.31194,                0.47207,                0.30265,                 1.7016,                 1.4901,                 1.2795,              0.0099901,              0.0099901,              0.0099901
                     42,                 1.7141,                 1.5136,                 1.3183,                0.56927,                0.35504,                0.47484,                0.30017,                 1.6643,                 1.4195,                 1.2612,              0.0099896,              0.0099896,              0.0099896
                     43,                 1.7341,                 1.4891,                 1.2889,                 0.5707,                0.25587,                0.42243,                0.26236,                 1.8235,                 1.7021,                 1.3294,              0.0099891,              0.0099891,              0.0099891
                     44,                 1.7353,                 1.6131,                 1.3188,                0.59124,                0.30312,                0.45471,                0.28827,                 1.7036,                 1.4564,                  1.288,              0.0099886,              0.0099886,              0.0099886
                     45,                 1.7156,                 1.4545,                 1.2625,                0.56845,                0.34107,                0.46583,                0.28178,                  1.746,                 1.4557,                  1.311,              0.0099881,              0.0099881,              0.0099881
                     46,                 1.8229,                  1.541,                 1.2466,                0.61949,                0.27188,                0.45489,                 0.2892,                   1.67,                 1.5574,                 1.2735,              0.0099875,              0.0099875,              0.0099875
                     47,                 1.7508,                 1.4697,                 1.2547,                0.59675,                0.34929,                0.48704,                0.30182,                 1.6438,                 1.4002,                 1.2556,               0.009987,               0.009987,               0.009987
                     48,                 1.7149,                 1.4823,                 1.2829,                0.65985,                0.30746,                0.49423,                0.31013,                 1.6665,                 1.5001,                 1.2778,              0.0099864,              0.0099864,              0.0099864
                     49,                 1.6903,                 1.3684,                 1.2688,                0.61799,                0.31473,                0.47546,                0.28636,                 1.7646,                 1.4944,                 1.3211,              0.0099858,              0.0099858,              0.0099858
                     50,                 1.7457,                 1.3985,                  1.296,                0.57597,                0.36248,                0.48061,                0.30175,                 1.6897,                 1.3497,                 1.2713,              0.0099852,              0.0099852,              0.0099852
                     51,                 1.7753,                  1.415,                 1.2641,                 0.6102,                0.38993,                0.51506,                0.30844,                 1.7116,                  1.328,                 1.2782,              0.0099846,              0.0099846,              0.0099846
                     52,                 1.7385,                 3.3141,                  1.322,                0.53234,                0.34214,                0.45107,                0.27906,                 1.7519,                 1.5558,                 1.3049,               0.009984,               0.009984,               0.009984
                     53,                 1.7234,                 1.4606,                 1.2821,                0.58169,                0.35741,                0.48403,                 0.2931,                   1.73,                 1.4725,                 1.2917,              0.0099833,              0.0099833,              0.0099833
                     54,                 1.7091,                  2.581,                 1.2449,                0.51124,                0.34933,                0.43898,                0.27291,                 1.7534,                 1.5053,                 1.3067,              0.0099827,              0.0099827,              0.0099827
                     55,                 1.6527,                 1.3434,                 1.2807,                0.61912,                0.41301,                0.52935,                0.31621,                 1.7235,                 1.3409,                 1.2897,               0.009982,               0.009982,               0.009982
                     56,                 1.6798,                 1.3438,                 1.2611,                0.56001,                0.41644,                0.50111,                 0.3074,                 1.6079,                  1.295,                 1.2387,              0.0099814,              0.0099814,              0.0099814
                     57,                 1.6286,                 3.2709,                 1.2683,                0.62324,                0.40248,                0.52804,                0.32074,                 1.6328,                 1.3694,                 1.2482,              0.0099807,              0.0099807,              0.0099807
                     58,                 1.7062,                 1.3887,                 1.2972,                 0.6215,                0.22616,                0.42858,                0.27378,                 2.1214,                  2.606,                 1.5206,                0.00998,                0.00998,                0.00998
                     59,                 1.6782,                 1.3773,                 1.2149,                0.60103,                0.38652,                0.50531,                0.30495,                 1.6563,                 1.3466,                 1.2639,              0.0099793,              0.0099793,              0.0099793
                     60,                  1.657,                 1.3426,                 1.2626,                0.63564,                 0.3556,                0.50231,                0.31318,                 1.6898,                 1.3974,                 1.2805,              0.0099785,              0.0099785,              0.0099785
                     61,                 1.6724,                 1.3116,                 1.2602,                0.69098,                0.36641,                0.53723,                0.32538,                 1.7121,                 1.4852,                 1.2847,              0.0099778,              0.0099778,              0.0099778
                     62,                 1.7341,                 1.3623,                 1.2952,                0.69226,                 0.3818,                0.54628,                 0.3368,                 1.6894,                 1.3708,                 1.2745,              0.0099771,              0.0099771,              0.0099771
                     63,                 1.8059,                 1.4543,                  1.225,                0.59557,                0.36308,                0.48804,                0.28257,                 1.8481,                 1.4345,                  1.327,              0.0099763,              0.0099763,              0.0099763
                     64,                 1.6944,                 1.3456,                 1.2711,                0.59221,                0.40808,                0.50983,                0.31468,                  1.653,                 1.4502,                 1.2527,              0.0099755,              0.0099755,              0.0099755
                     65,                 1.6409,                 1.3426,                 1.2966,                0.60185,                0.41111,                0.51692,                0.31752,                   1.69,                  1.356,                  1.277,              0.0099748,              0.0099748,              0.0099748
                     66,                 1.6486,                 2.4155,                 1.2374,                0.66744,                 0.3962,                0.54361,                0.32318,                 1.6813,                 1.3507,                 1.2672,               0.009974,               0.009974,               0.009974
                     67,                  1.663,                  1.479,                 1.2827,                  0.556,                0.35711,                 0.4694,                0.28927,                 1.6496,                 1.4202,                 1.2521,              0.0099732,              0.0099732,              0.0099732
                     68,                 1.7277,                 1.4971,                 1.2171,                0.66118,                0.29573,                0.48362,                 0.2987,                 1.6917,                 1.6641,                 1.2812,              0.0099723,              0.0099723,              0.0099723
                     69,                 1.6952,                 1.4066,                 1.3335,                0.66147,                0.35849,                0.51512,                0.32671,                 1.6417,                 1.4037,                 1.2583,              0.0099715,              0.0099715,              0.0099715
                     70,                  1.659,                 1.4042,                 1.2485,                0.59985,                 0.4214,                0.52548,                0.31547,                 1.7029,                 1.3227,                 1.2774,              0.0099707,              0.0099707,              0.0099707
                     71,                  1.617,                 1.3016,                 1.2548,                0.58669,                0.43818,                0.52927,                0.31429,                 1.7375,                 1.3197,                 1.3025,              0.0099698,              0.0099698,              0.0099698
                     72,                  1.629,                 1.3291,                 1.3253,                0.60446,                0.43776,                0.54002,                0.33309,                 1.6878,                 1.2872,                 1.2783,              0.0099689,              0.0099689,              0.0099689
                     73,                 1.6408,                 1.2958,                 1.2369,                0.65117,                0.37857,                0.52657,                0.32852,                 1.7587,                 1.4031,                 1.3046,              0.0099681,              0.0099681,              0.0099681
                     74,                 1.6834,                 1.3435,                 1.2901,                0.62512,                0.41679,                0.53725,                0.31563,                 1.8045,                 1.3348,                 1.3286,              0.0099672,              0.0099672,              0.0099672
                     75,                 1.6739,                 1.2566,                 1.2999,                0.65368,                0.43376,                0.55747,                0.34032,                 1.7102,                 1.3041,                 1.2885,              0.0099663,              0.0099663,              0.0099663
                     76,                 1.6738,                  1.289,                 1.2415,                0.71172,                0.37765,                 0.5574,                0.34926,                 1.7052,                 1.3777,                 1.2769,              0.0099653,              0.0099653,              0.0099653
                     77,                 1.6565,                 1.2852,                 1.2248,                0.62122,                0.43423,                0.54342,                0.33915,                 1.6549,                 1.2612,                 1.2537,              0.0099644,              0.0099644,              0.0099644
                     78,                 1.6079,                 2.9473,                  1.256,                0.60934,                0.45413,                0.54981,                0.34152,                 1.6245,                 1.2542,                 1.2426,              0.0099635,              0.0099635,              0.0099635
                     79,                 1.6292,                 1.6114,                 1.2274,                0.65685,                0.44081,                0.56984,                0.35795,                 1.6104,                 1.2353,                 1.2326,              0.0099625,              0.0099625,              0.0099625
                     80,                 1.5816,                 1.1818,                 1.2705,                0.65713,                0.42898,                0.56545,                0.35282,                 1.6193,                 1.2824,                 1.2522,              0.0099616,              0.0099616,              0.0099616
                     81,                 1.5945,                 2.4182,                 1.2297,                0.59599,                0.45023,                0.54649,                0.31947,                 1.7705,                 1.2832,                 1.3125,              0.0099606,              0.0099606,              0.0099606
                     82,                 1.6411,                 1.2253,                 1.2477,                0.59851,                0.45408,                0.55069,                0.33164,                 1.6776,                  1.255,                 1.2552,              0.0099596,              0.0099596,              0.0099596
                     83,                 1.6172,                 1.2275,                 1.2501,                0.57904,                0.46703,                0.55358,                0.34209,                 1.6366,                 1.2459,                 1.2463,              0.0099586,              0.0099586,              0.0099586
                     84,                 1.6393,                 1.3145,                 1.2218,                0.67063,                0.41666,                0.56092,                0.35069,                 1.6062,                 1.2633,                  1.238,              0.0099576,              0.0099576,              0.0099576
                     85,                 1.6162,                 1.2328,                 1.2075,                0.68468,                0.39154,                0.55546,                  0.348,                 1.6169,                 1.3301,                 1.2417,              0.0099565,              0.0099565,              0.0099565
                     86,                 1.6015,                 1.9673,                 1.2384,                0.67106,                0.27613,                0.47913,                0.29681,                 1.6912,                 1.7102,                 1.2974,              0.0099555,              0.0099555,              0.0099555
                     87,                 1.5815,                 1.2682,                 1.2599,                0.69599,                0.38881,                0.55272,                 0.3407,                 1.6769,                  1.331,                 1.2627,              0.0099544,              0.0099544,              0.0099544
                     88,                 1.6333,                 2.2266,                 1.2379,                0.69898,                0.32841,                0.52488,                 0.3326,                 1.6542,                 1.4122,                 1.2564,              0.0099534,              0.0099534,              0.0099534
                     89,                 1.5818,                 1.2666,                 1.2644,                0.59859,                0.41547,                0.52434,                0.32971,                 1.6755,                 1.2848,                 1.2763,              0.0099523,              0.0099523,              0.0099523
                     90,                 1.5538,                 1.2047,                 1.2386,                0.66675,                0.43734,                0.57179,                0.35857,                 1.6791,                 1.2629,                 1.2684,              0.0099512,              0.0099512,              0.0099512
                     91,                 1.6355,                 1.2255,                 1.3176,                0.64744,                0.42813,                0.55418,                0.34945,                 1.6719,                 1.2851,                 1.2708,              0.0099501,              0.0099501,              0.0099501
                     92,                 1.6592,                  1.245,                 1.2326,                0.59726,                0.38962,                0.50757,                0.31732,                 1.6406,                 1.3526,                 1.2604,               0.009949,               0.009949,               0.009949
                     93,                 1.6251,                 1.2426,                 1.2307,                0.66655,                0.33908,                0.51843,                0.33373,                 1.6882,                 1.4745,                 1.2952,              0.0099479,              0.0099479,              0.0099479
                     94,                 1.5762,                 2.0155,                 1.2102,                0.62054,                0.44988,                0.55751,                0.33277,                 1.6942,                 1.2453,                 1.2825,              0.0099467,              0.0099467,              0.0099467
                     95,                 1.6486,                 1.2419,                 1.2002,                0.59871,                0.41178,                0.52161,                0.31601,                  1.695,                 1.3477,                 1.2738,              0.0099456,              0.0099456,              0.0099456
                     96,                 1.6386,                 1.2447,                 1.2548,                0.65426,                0.38649,                0.53372,                0.33672,                 1.6576,                 1.3803,                 1.2655,              0.0099444,              0.0099444,              0.0099444
                     97,                 1.6874,                 1.2986,                 1.2691,                0.56115,                 0.4451,                 0.5263,                0.31945,                 1.7105,                 1.3028,                 1.2947,              0.0099433,              0.0099433,              0.0099433
                     98,                 1.6724,                 1.2523,                 1.2381,                0.59771,                0.42287,                0.52552,                0.33243,                 1.6834,                 1.2841,                 1.2886,              0.0099421,              0.0099421,              0.0099421
                     99,                 1.6429,                 1.2548,                 1.2548,                0.61141,                0.46824,                0.56132,                0.35479,                 1.6328,                  1.264,                  1.249,              0.0099409,              0.0099409,              0.0099409
                    100,                 1.5572,                 1.1777,                 1.2585,                0.65598,                 0.3581,                0.51924,                0.31786,                 1.7219,                 1.4368,                  1.295,              0.0099397,              0.0099397,              0.0099397
                    101,                 1.6744,                 1.3397,                 1.3243,                0.60922,                0.39101,                0.51415,                0.31587,                 1.7338,                 1.4174,                 1.3028,              0.0099384,              0.0099384,              0.0099384
                    102,                 1.6299,                 2.8002,                 1.2457,                0.65688,                0.45225,                 0.5718,                0.35368,                 1.6415,                 1.2593,                 1.2572,              0.0099372,              0.0099372,              0.0099372
                    103,                 1.5785,                 1.1712,                 1.2555,                0.64375,                0.46324,                0.58187,                0.35203,                 1.7354,                 1.2585,                 1.2891,               0.009936,               0.009936,               0.009936
                    104,                 1.6091,                 1.1796,                 1.2493,                0.62262,                0.46299,                0.56764,                0.33817,                  1.731,                 1.2993,                 1.2867,              0.0099347,              0.0099347,              0.0099347
                    105,                 1.6504,                 1.1969,                 1.2213,                0.64071,                0.47801,                0.58037,                0.34387,                 1.7378,                 1.2326,                 1.2843,              0.0099334,              0.0099334,              0.0099334
                    106,                 1.6115,                 1.1994,                 1.2509,                0.62253,                0.45517,                0.55929,                0.34123,                 1.6632,                 1.2647,                 1.2568,              0.0099321,              0.0099321,              0.0099321
                    107,                 1.6067,                 1.1563,                  1.228,                0.62538,                0.46976,                 0.5705,                0.35184,                 1.6494,                 1.2102,                 1.2545,              0.0099309,              0.0099309,              0.0099309
                    108,                 1.6712,                 1.2102,                 1.1984,                0.63264,                0.44598,                0.56213,                0.35042,                 1.6156,                  1.216,                 1.2398,              0.0099295,              0.0099295,              0.0099295
                    109,                 1.6035,                 1.1393,                 1.2271,                0.66796,                0.46436,                 0.5863,                0.37274,                 1.6387,                 1.2039,                 1.2496,              0.0099282,              0.0099282,              0.0099282
                    110,                 1.5752,                 1.0962,                 1.2307,                0.66478,                0.48833,                0.60359,                0.37302,                 1.6259,                 1.1927,                 1.2467,              0.0099269,              0.0099269,              0.0099269
                    111,                 1.5952,                 1.1132,                 1.2067,                0.63066,                0.47382,                 0.5771,                0.34609,                 1.7107,                 1.2619,                 1.2748,              0.0099255,              0.0099255,              0.0099255
                    112,                 1.5723,                 1.1083,                 1.2462,                 0.6154,                0.35854,                0.50762,                0.30831,                 1.7912,                 1.5198,                 1.3172,              0.0099242,              0.0099242,              0.0099242
                    113,                 1.6235,                 1.1586,                 1.2022,                0.65316,                0.46442,                0.58302,                0.34617,                 1.7365,                 1.2483,                 1.2879,              0.0099228,              0.0099228,              0.0099228
                    114,                 1.5733,                 1.0931,                 1.2075,                0.67179,                  0.357,                0.53092,                0.32446,                 1.8673,                 1.8247,                 1.3763,              0.0099214,              0.0099214,              0.0099214
                    115,                 1.6222,                  1.147,                 1.1928,                0.64745,                0.38965,                0.54001,                0.32482,                 1.8187,                 1.4862,                 1.3297,                0.00992,                0.00992,                0.00992
                    116,                 1.4965,                 1.0301,                 1.2496,                0.67165,                0.49143,                0.60761,                0.38004,                 1.6263,                 1.1847,                 1.2487,              0.0099186,              0.0099186,              0.0099186
                    117,                 1.5528,                 1.0945,                 1.2065,                0.60987,                 0.4611,                0.55793,                0.34406,                 1.6562,                 1.2362,                 1.2586,              0.0099172,              0.0099172,              0.0099172
                    118,                 1.5355,                 1.3146,                 1.1866,                0.57619,                0.49608,                 0.5628,                0.34455,                 1.6374,                 1.1896,                 1.2554,              0.0099158,              0.0099158,              0.0099158
                    119,                 1.5771,                 1.1381,                 1.1768,                0.57407,                0.47749,                0.54684,                0.34404,                 1.6575,                 1.2266,                   1.26,              0.0099144,              0.0099144,              0.0099144
                    120,                 1.5282,                 1.0874,                 1.1954,                0.67298,                0.47907,                0.59484,                0.37975,                    1.6,                 1.2082,                 1.2359,              0.0099129,              0.0099129,              0.0099129
                    121,                 1.5352,                 1.0704,                 1.2359,                0.67345,                0.49029,                0.60812,                0.38371,                 1.6166,                 1.1821,                 1.2427,              0.0099114,              0.0099114,              0.0099114
                    122,                 1.5441,                 1.0653,                 1.2187,                0.68002,                0.49641,                0.61082,                0.38762,                 1.5928,                 1.1789,                   1.23,                0.00991,                0.00991,                0.00991
                    123,                 1.5358,                 1.0404,                 1.2031,                0.66596,                  0.484,                0.59586,                0.38117,                 1.6079,                 1.1843,                 1.2332,              0.0099085,              0.0099085,              0.0099085
                    124,                 1.4872,                 1.0325,                 1.2249,                0.67754,                0.50337,                0.61541,                0.38551,                 1.5963,                 1.1728,                 1.2331,               0.009907,               0.009907,               0.009907
                    125,                 1.5045,                 1.0301,                 1.2206,                0.70115,                0.48779,                 0.6182,                0.38911,                 1.6065,                 1.1662,                 1.2378,              0.0099055,              0.0099055,              0.0099055
                    126,                  1.557,                 1.0659,                 1.2014,                0.67574,                0.49039,                0.60502,                0.38005,                 1.6153,                 1.2004,                 1.2428,              0.0099039,              0.0099039,              0.0099039
                    127,                 1.5048,                 1.0536,                 1.2185,                 0.6511,                0.46469,                0.58226,                0.36679,                 1.6215,                 1.1964,                 1.2464,              0.0099024,              0.0099024,              0.0099024
                    128,                 1.5502,                  1.052,                  1.215,                0.65041,                0.48737,                0.59547,                0.36631,                 1.6535,                 1.1847,                  1.259,              0.0099008,              0.0099008,              0.0099008
                    129,                 1.5403,                 1.0745,                  1.183,                 0.6725,                0.50012,                0.60759,                 0.3736,                 1.6284,                  1.203,                 1.2474,              0.0098993,              0.0098993,              0.0098993
                    130,                 1.5192,                 1.0658,                 1.2026,                0.69562,                0.49097,                0.61694,                0.38205,                 1.6097,                 1.2059,                 1.2468,              0.0098977,              0.0098977,              0.0098977
                    131,                 1.5133,                 1.0577,                 1.2198,                0.67274,                0.49491,                0.60455,                0.37336,                 1.6341,                 1.2241,                 1.2515,              0.0098961,              0.0098961,              0.0098961
                    132,                 1.5486,                 1.1147,                 1.2353,                0.58365,                 0.4353,                0.51737,                0.31806,                 1.6668,                 1.3265,                 1.2718,              0.0098945,              0.0098945,              0.0098945
