                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                  1.507,                 1.4809,                 1.1417,                0.56059,                0.25161,                0.41362,                0.23942,                 1.8452,                 1.6819,                 1.2191,              0.0098619,              0.0098619,              0.0098619
                     32,                 1.5424,                 1.4129,                 1.1402,                0.53539,                 0.2667,                0.40948,                0.23528,                 1.8314,                 1.6708,                 1.2208,              0.0098525,              0.0098525,              0.0098525
                     33,                 1.5236,                  1.356,                 1.1431,                0.52055,                0.28264,                0.40946,                 0.2351,                 1.8623,                 1.6542,                 1.2559,              0.0098429,              0.0098429,              0.0098429
                     34,                 1.4995,                 1.3146,                 1.1336,                0.49462,                0.29668,                0.40503,                0.22179,                 1.9082,                 1.6859,                 1.2527,               0.009833,               0.009833,               0.009833
                     35,                 1.4694,                 1.2733,                  1.114,                0.53032,                0.28048,                0.41464,                 0.2313,                 1.8951,                 1.7104,                 1.2624,              0.0098228,              0.0098228,              0.0098228
                     36,                 1.4605,                 1.2586,                  1.122,                0.52627,                0.29807,                0.42383,                0.25059,                 1.7796,                 1.6053,                 1.2069,              0.0098123,              0.0098123,              0.0098123
                     37,                 1.4513,                 1.2621,                 1.0997,                0.44603,                  0.351,                0.41151,                0.23498,                 1.7875,                 1.6045,                 1.2001,              0.0098015,              0.0098015,              0.0098015
                     38,                 1.3858,                 1.2187,                 1.0894,                0.49738,                0.33049,                0.42655,                0.24866,                  1.779,                 1.5764,                 1.2061,              0.0097904,              0.0097904,              0.0097904
                     39,                 1.3629,                 1.1641,                 1.0865,                0.57534,                0.26225,                0.42544,                0.24549,                 1.8472,                 1.6902,                 1.2387,               0.009779,               0.009779,               0.009779
                     40,                 1.3553,                  1.099,                 1.0785,                0.52868,                0.29931,                0.42634,                0.23163,                 1.9251,                 1.6375,                 1.2716,              0.0097673,              0.0097673,              0.0097673
                     41,                 1.3718,                  1.084,                 1.0775,                0.47132,                0.36128,                0.42852,                0.23201,                 1.8742,                 1.5944,                 1.2511,              0.0097553,              0.0097553,              0.0097553
                     42,                 1.3456,                 1.0833,                 1.0594,                  0.563,                0.27801,                 0.4255,                0.24939,                  1.789,                 1.6456,                 1.2044,               0.009743,               0.009743,               0.009743
                     43,                 1.2534,                 1.0271,                 1.0309,                0.55787,                0.26834,                0.42033,                0.23003,                 1.8962,                 1.7574,                  1.255,              0.0097304,              0.0097304,              0.0097304
                     44,                 1.2728,                 1.0291,                  1.021,                0.52637,                0.32355,                0.43603,                 0.2336,                 1.9481,                 1.6644,                    1.3,              0.0097176,              0.0097176,              0.0097176
                     45,                 1.3091,                0.97867,                 1.0397,                0.55793,                0.32233,                 0.4491,                0.26087,                 1.8195,                 1.6116,                 1.2395,              0.0097044,              0.0097044,              0.0097044
                     46,                  1.255,                0.93143,                 1.0242,                 0.5681,                0.31594,                 0.4509,                0.25781,                 1.8557,                 1.6336,                 1.2585,               0.009691,               0.009691,               0.009691
                     47,                 1.2416,                0.91681,                 1.0211,                0.53408,                0.31436,                0.43217,                0.23952,                 1.8975,                 1.6568,                 1.2714,              0.0096772,              0.0096772,              0.0096772
                     48,                 1.2278,                0.88764,                 1.0086,                0.54425,                0.33602,                0.45037,                0.26254,                  1.791,                 1.6002,                 1.2296,              0.0096632,              0.0096632,              0.0096632
                     49,                  1.177,                 0.8649,                0.99139,                0.56865,                0.32722,                0.45785,                0.25896,                 1.8599,                 1.6497,                 1.2477,              0.0096489,              0.0096489,              0.0096489
                     50,                 1.1389,                 0.8399,                0.97851,                0.52009,                0.34186,                0.44436,                0.25339,                 1.8016,                 1.6182,                 1.2307,              0.0096343,              0.0096343,              0.0096343
                     51,                 1.2179,                0.87686,                 1.0037,                 0.5457,                0.31899,                0.44119,                0.24095,                  1.898,                 1.6975,                 1.2811,              0.0096194,              0.0096194,              0.0096194
                     52,                 1.1536,                0.83644,                0.98085,                0.54134,                0.32433,                0.44344,                0.24695,                 1.8873,                 1.7137,                 1.2792,              0.0096042,              0.0096042,              0.0096042
                     53,                 1.1264,                0.78585,                0.98502,                0.53437,                0.34535,                0.44921,                0.25742,                 1.8224,                 1.6173,                  1.251,              0.0095888,              0.0095888,              0.0095888
                     54,                 1.0818,                0.79591,                0.96315,                0.53847,                0.29898,                0.42661,                0.23863,                 1.9065,                 1.7793,                 1.2695,               0.009573,               0.009573,               0.009573
                     55,                 1.1179,                0.80894,                0.96609,                0.53883,                0.32795,                0.44222,                0.24485,                 1.8812,                 1.7505,                 1.2834,               0.009557,               0.009557,               0.009557
                     56,                 1.0839,                0.77594,                0.96019,                0.54029,                0.34137,                0.45038,                0.25581,                 1.8295,                 1.6979,                 1.2658,              0.0095407,              0.0095407,              0.0095407
                     57,                 1.0109,                 0.7604,                0.95517,                0.52455,                0.34639,                0.44333,                 0.2558,                 1.8063,                 1.7232,                 1.2559,              0.0095241,              0.0095241,              0.0095241
                     58,                  1.038,                0.80727,                0.94728,                0.49824,                0.37475,                0.44512,                0.24331,                 1.8415,                 1.7369,                 1.2741,              0.0095073,              0.0095073,              0.0095073
                     59,                  1.068,                 0.7553,                0.95864,                0.52608,                0.36851,                0.46045,                0.26003,                 1.8627,                 1.5708,                 1.2864,              0.0094901,              0.0094901,              0.0094901
                     60,                 1.0232,                0.71046,                0.93909,                0.50768,                0.37833,                0.45635,                0.24642,                 1.9053,                 1.6686,                  1.293,              0.0094727,              0.0094727,              0.0094727
                     61,                 1.0151,                0.74628,                0.92904,                0.49811,                0.38542,                0.45343,                0.24868,                 1.8422,                 1.6449,                 1.2737,               0.009455,               0.009455,               0.009455
                     62,                 1.0156,                0.79248,                0.92702,                0.53557,                0.36512,                0.45897,                0.25179,                 1.8719,                 1.6274,                 1.2712,              0.0094371,              0.0094371,              0.0094371
                     63,                0.98146,                0.67178,                0.93066,                0.60145,                0.33829,                0.47528,                0.24599,                 2.0359,                 1.7417,                 1.4019,              0.0094188,              0.0094188,              0.0094188
                     64,                 1.0085,                0.68109,                0.92932,                0.48392,                0.40212,                0.45863,                0.24088,                 1.8696,                 1.6757,                 1.2737,              0.0094003,              0.0094003,              0.0094003
                     65,                0.97917,                0.67938,                0.91726,                 0.5205,                0.39329,                 0.4694,                0.25945,                 1.8375,                 1.6151,                 1.2736,              0.0093815,              0.0093815,              0.0093815
                     66,                0.94359,                0.66473,                 0.9035,                 0.5263,                0.39305,                0.47268,                0.24915,                 1.8897,                 1.6815,                 1.2815,              0.0093625,              0.0093625,              0.0093625
                     67,                0.96056,                0.68343,                0.90826,                 0.4875,                0.41783,                 0.4689,                0.25864,                 1.8121,                 1.5913,                 1.2619,              0.0093432,              0.0093432,              0.0093432
                     68,                0.95298,                0.63265,                0.90222,                0.57842,                0.37008,                0.48349,                0.25864,                 1.9041,                 1.6654,                 1.3056,              0.0093236,              0.0093236,              0.0093236
                     69,                 0.9042,                0.61875,                0.89498,                0.55753,                0.41158,                0.49736,                0.26852,                 1.8519,                 1.6414,                 1.2881,              0.0093037,              0.0093037,              0.0093037
                     70,                0.94694,                0.62655,                0.90678,                0.58207,                0.41937,                0.51598,                0.28851,                  1.827,                 1.5961,                 1.2689,              0.0092836,              0.0092836,              0.0092836
                     71,                0.90601,                 0.5946,                0.89774,                0.55947,                0.39497,                0.49046,                0.27481,                  1.841,                 1.6222,                 1.2772,              0.0092632,              0.0092632,              0.0092632
                     72,                0.87834,                0.57622,                0.89247,                0.57291,                0.39612,                0.49759,                0.27475,                 1.8526,                  1.658,                 1.2811,              0.0092426,              0.0092426,              0.0092426
                     73,                0.87186,                 0.5705,                0.89035,                0.57947,                0.39786,                0.50078,                0.27998,                 1.8473,                 1.6387,                  1.277,              0.0092216,              0.0092216,              0.0092216
                     74,                0.87431,                0.55421,                0.88692,                0.55373,                0.40023,                0.49036,                0.27341,                 1.8337,                 1.6329,                 1.2831,              0.0092005,              0.0092005,              0.0092005
                     75,                0.82636,                 0.5472,                0.87581,                0.53848,                0.39904,                0.48416,                0.26437,                 1.8738,                 1.6497,                  1.298,               0.009179,               0.009179,               0.009179
                     76,                0.76987,                0.52762,                0.86534,                0.52589,                 0.3961,                0.47224,                0.26401,                 1.8397,                 1.6839,                 1.2901,              0.0091574,              0.0091574,              0.0091574
                     77,                0.81046,                0.56108,                0.86787,                 0.5649,                0.38279,                0.48504,                0.26901,                  1.838,                 1.6608,                  1.283,              0.0091354,              0.0091354,              0.0091354
                     78,                0.81399,                0.52765,                0.86996,                0.55169,                0.40468,                0.49159,                 0.2667,                 1.8831,                 1.6488,                  1.309,              0.0091132,              0.0091132,              0.0091132
                     79,                0.74622,                0.51032,                0.85928,                0.56556,                0.38296,                0.48598,                0.26312,                 1.9064,                 1.7912,                 1.3336,              0.0090908,              0.0090908,              0.0090908
                     80,                0.81878,                0.57518,                0.86964,                0.59036,                0.36576,                 0.4865,                0.27661,                 1.8169,                 1.7196,                 1.2838,              0.0090681,              0.0090681,              0.0090681
                     81,                0.73495,                0.53153,                0.85366,                0.57743,                0.39474,                0.49711,                 0.2702,                 1.8522,                 1.6517,                 1.3042,              0.0090451,              0.0090451,              0.0090451
                     82,                0.72375,                0.50646,                0.85034,                0.59128,                0.40403,                0.51059,                0.28251,                 1.8361,                  1.645,                 1.2942,              0.0090219,              0.0090219,              0.0090219
                     83,                0.72369,                 0.5122,                0.85224,                0.60474,                0.42639,                0.51111,                0.27033,                  1.853,                  1.649,                 1.2926,              0.0089984,              0.0089984,              0.0089984
                     84,                0.74648,                0.52078,                0.86277,                0.53589,                0.40937,                0.48423,                 0.2692,                 1.8345,                 1.6598,                 1.2998,              0.0089747,              0.0089747,              0.0089747
                     85,                0.72242,                0.49732,                0.85303,                0.58842,                 0.4019,                0.50481,                0.28197,                 1.8348,                 1.6847,                 1.2971,              0.0089508,              0.0089508,              0.0089508
                     86,                0.73551,                0.51139,                0.84973,                0.52298,                 0.4378,                0.50045,                0.27502,                 1.8241,                 1.6606,                 1.2934,              0.0089266,              0.0089266,              0.0089266
                     87,                0.74001,                0.50573,                 0.8481,                0.58376,                0.39896,                0.50449,                0.28233,                 1.8392,                 1.6475,                  1.309,              0.0089022,              0.0089022,              0.0089022
                     88,                0.71335,                 0.4804,                0.84756,                0.60507,                0.39949,                0.51375,                0.29079,                 1.8241,                 1.6924,                 1.3028,              0.0088775,              0.0088775,              0.0088775
                     89,                0.69428,                0.47992,                0.84423,                0.55312,                0.40385,                0.49172,                0.26945,                 1.8708,                 1.7417,                  1.335,              0.0088526,              0.0088526,              0.0088526
                     90,                0.70985,                0.49026,                0.84338,                0.57094,                 0.4018,                 0.4974,                0.27443,                 1.8342,                 1.7281,                  1.308,              0.0088274,              0.0088274,              0.0088274
                     91,                 0.6993,                0.47959,                0.83849,                 0.5717,                0.40666,                0.49943,                0.27454,                 1.8339,                 1.6636,                 1.3009,               0.008802,               0.008802,               0.008802
                     92,                0.68115,                0.46788,                0.83926,                 0.5564,                0.40296,                0.49029,                0.27306,                 1.8255,                 1.7049,                 1.2988,              0.0087764,              0.0087764,              0.0087764
                     93,                0.66635,                0.47515,                0.83889,                0.54476,                0.41127,                0.48764,                  0.269,                 1.8265,                 1.6772,                 1.3097,              0.0087506,              0.0087506,              0.0087506
                     94,                0.68701,                0.46444,                0.83755,                0.57175,                0.40867,                0.50127,                0.28121,                 1.8406,                  1.688,                 1.3216,              0.0087245,              0.0087245,              0.0087245
                     95,                0.62694,                0.44239,                0.83012,                0.53489,                0.40053,                0.48164,                0.26514,                 1.8374,                  1.714,                 1.3175,              0.0086982,              0.0086982,              0.0086982
                     96,                0.66385,                0.46129,                0.83387,                0.55916,                 0.4103,                0.49788,                0.27354,                 1.8486,                 1.6918,                 1.3299,              0.0086716,              0.0086716,              0.0086716
                     97,                0.66914,                 0.4535,                 0.8333,                0.57903,                0.40607,                0.50489,                0.28108,                 1.8392,                 1.6796,                 1.3291,              0.0086449,              0.0086449,              0.0086449
                     98,                0.64391,                0.45198,                0.82814,                0.56805,                0.41371,                0.50627,                0.27948,                 1.8296,                 1.7037,                 1.3255,              0.0086179,              0.0086179,              0.0086179
                     99,                0.62939,                0.44964,                0.82617,                0.55333,                0.43525,                0.51117,                0.28267,                 1.8256,                 1.6756,                 1.3141,              0.0085906,              0.0085906,              0.0085906
                    100,                0.62319,                0.44921,                0.82862,                0.56341,                0.40922,                0.49983,                0.27578,                 1.8359,                 1.6862,                 1.3153,              0.0085632,              0.0085632,              0.0085632
                    101,                0.59003,                0.41474,                   0.83,                0.57378,                0.41196,                0.50801,                0.27742,                 1.8534,                 1.7022,                 1.3081,              0.0085355,              0.0085355,              0.0085355
                    102,                0.62142,                0.42664,                0.82952,                0.57885,                0.41043,                0.50901,                0.27931,                 1.8656,                 1.6837,                 1.3178,              0.0085077,              0.0085077,              0.0085077
                    103,                0.60193,                0.40252,                 0.8227,                 0.5561,                 0.4095,                0.49781,                0.28183,                 1.8313,                 1.6785,                 1.3186,              0.0084796,              0.0084796,              0.0084796
                    104,                0.59258,                 0.4105,                0.82118,                 0.5699,                0.41015,                0.50433,                0.28082,                 1.8411,                 1.7271,                  1.323,              0.0084513,              0.0084513,              0.0084513
                    105,                0.58205,                0.41698,                0.81832,                0.55146,                0.42002,                0.50176,                 0.2809,                 1.8301,                 1.6977,                 1.3177,              0.0084228,              0.0084228,              0.0084228
                    106,                0.58275,                0.41643,                0.81811,                0.57454,                 0.4117,                0.50526,                 0.2812,                 1.8181,                 1.7001,                 1.3091,               0.008394,               0.008394,               0.008394
                    107,                0.59332,                0.40959,                0.81345,                0.59382,                0.42197,                0.52091,                0.29159,                 1.8207,                 1.7088,                  1.325,              0.0083651,              0.0083651,              0.0083651
                    108,                0.56653,                0.40928,                0.81371,                 0.5897,                0.42275,                0.52126,                0.29242,                 1.8082,                 1.7037,                 1.3151,              0.0083359,              0.0083359,              0.0083359
                    109,                0.57703,                0.40743,                0.81683,                0.58208,                0.40755,                0.50653,                0.28127,                 1.8525,                 1.7178,                 1.3275,              0.0083066,              0.0083066,              0.0083066
                    110,                0.54332,                0.37789,                0.81867,                0.56485,                0.41516,                0.50474,                0.27415,                 1.8793,                  1.721,                 1.3291,               0.008277,               0.008277,               0.008277
                    111,                 0.5513,                0.38215,                 0.8168,                0.58831,                0.39882,                0.50713,                0.28584,                 1.8307,                 1.7367,                  1.306,              0.0082473,              0.0082473,              0.0082473
                    112,                0.56379,                0.38666,                0.81386,                0.57169,                0.41347,                0.50543,                0.28176,                 1.8114,                 1.7015,                 1.3021,              0.0082173,              0.0082173,              0.0082173
                    113,                0.54281,                0.38136,                0.81432,                0.58142,                0.41115,                0.50718,                0.28761,                 1.8183,                 1.6827,                  1.316,              0.0081871,              0.0081871,              0.0081871
                    114,                0.53206,                0.37448,                0.81063,                0.60253,                0.40642,                0.51667,                0.28819,                 1.8361,                 1.7246,                 1.3137,              0.0081568,              0.0081568,              0.0081568
                    115,                0.65368,                 0.4298,                0.82963,                 0.6051,                 0.3684,                0.49447,                0.28431,                 1.8236,                 1.7275,                 1.3119,              0.0081262,              0.0081262,              0.0081262
                    116,                0.52905,                0.40305,                 0.8161,                0.53675,                0.42231,                 0.4943,                0.26943,                 1.8419,                 1.7334,                 1.3311,              0.0080955,              0.0080955,              0.0080955
                    117,                0.52134,                0.41126,                0.81275,                 0.5532,                0.41225,                0.50119,                0.28483,                 1.8065,                  1.717,                 1.3131,              0.0080646,              0.0080646,              0.0080646
                    118,                0.52748,                0.43874,                0.80922,                0.58611,                0.37647,                0.49439,                0.27798,                 1.8331,                 1.8139,                 1.3252,              0.0080334,              0.0080334,              0.0080334
                    119,                0.52666,                0.42065,                0.81265,                0.53972,                0.41505,                0.49589,                0.26892,                 1.8314,                 1.7406,                 1.3156,              0.0080021,              0.0080021,              0.0080021
                    120,                0.54697,                0.40156,                0.81124,                0.55494,                0.41125,                0.49938,                0.28113,                 1.7999,                 1.6963,                  1.318,              0.0079706,              0.0079706,              0.0079706
                    121,                0.50919,                0.38767,                0.80954,                0.55894,                0.41476,                0.50297,                0.28045,                 1.8087,                  1.725,                  1.323,              0.0079389,              0.0079389,              0.0079389
                    122,                0.54536,                0.39944,                0.81155,                0.57781,                0.41621,                0.50984,                0.28106,                  1.836,                 1.7027,                 1.3307,              0.0079071,              0.0079071,              0.0079071
                    123,                0.51594,                0.38626,                0.81456,                0.60197,                0.41342,                0.52085,                0.29396,                 1.8155,                  1.686,                 1.3306,               0.007875,               0.007875,               0.007875
                    124,                0.49707,                0.36383,                0.81655,                0.56274,                0.42163,                0.50596,                0.28025,                 1.8328,                 1.7088,                 1.3227,              0.0078428,              0.0078428,              0.0078428
                    125,                0.49943,                0.36991,                0.81208,                0.55453,                 0.4176,                 0.5013,                0.27654,                 1.8278,                 1.7319,                 1.3327,              0.0078104,              0.0078104,              0.0078104
                    126,                0.53734,                0.37222,                0.81215,                0.56638,                0.40943,                0.50298,                0.28114,                 1.8253,                 1.6922,                 1.3228,              0.0077779,              0.0077779,              0.0077779
                    127,                0.54633,                 0.3774,                 0.8143,                0.57089,                0.41159,                0.50407,                0.28274,                 1.8113,                 1.7044,                 1.3155,              0.0077451,              0.0077451,              0.0077451
                    128,                0.50568,                0.37292,                0.80768,                0.56066,                0.40877,                0.49847,                0.27269,                 1.8314,                 1.7254,                 1.3213,              0.0077122,              0.0077122,              0.0077122
                    129,                0.50929,                0.36685,                0.80709,                0.55883,                0.41755,                0.50396,                0.28044,                 1.8265,                 1.7163,                 1.3291,              0.0076792,              0.0076792,              0.0076792
                    130,                0.50688,                0.35404,                0.80422,                0.57611,                0.41519,                0.50951,                0.28321,                 1.8411,                 1.7322,                 1.3334,              0.0076459,              0.0076459,              0.0076459
                    131,                 0.4895,                0.34138,                0.80493,                0.57891,                0.40821,                0.50845,                0.28286,                 1.8617,                 1.7448,                 1.3517,              0.0076125,              0.0076125,              0.0076125
                    132,                 0.5233,                 0.3602,                0.80789,                0.57284,                0.40433,                0.50233,                0.28429,                 1.8048,                 1.7091,                 1.3231,               0.007579,               0.007579,               0.007579
                    133,                0.50367,                0.35273,                0.80364,                0.56234,                0.41906,                0.50387,                0.28208,                 1.8104,                 1.7142,                 1.3276,              0.0075452,              0.0075452,              0.0075452
                    134,                0.48186,                0.34494,                 0.8013,                0.57967,                0.41853,                0.51153,                0.28767,                 1.8081,                 1.7224,                 1.3225,              0.0075114,              0.0075114,              0.0075114
                    135,                0.47192,                0.33864,                 0.8007,                 0.5657,                0.41175,                0.50203,                0.28312,                 1.8132,                 1.7027,                 1.3291,              0.0074773,              0.0074773,              0.0074773
                    136,                0.45838,                0.33296,                0.79927,                0.55907,                0.41094,                0.49996,                0.28049,                 1.8263,                 1.7334,                 1.3361,              0.0074431,              0.0074431,              0.0074431
                    137,                0.47287,                0.33835,                0.79944,                0.56119,                0.41398,                0.50235,                0.27572,                 1.8376,                 1.7118,                 1.3344,              0.0074088,              0.0074088,              0.0074088
                    138,                0.50944,                0.34405,                0.80363,                0.59024,                0.40247,                0.50719,                0.28768,                 1.8115,                 1.7069,                 1.3173,              0.0073743,              0.0073743,              0.0073743
                    139,                0.46787,                0.32325,                0.79892,                 0.5642,                0.41181,                0.50169,                0.28278,                 1.8087,                 1.7008,                 1.3166,              0.0073397,              0.0073397,              0.0073397
                    140,                0.44383,                0.31148,                0.79572,                0.55865,                0.41704,                0.50281,                0.28067,                 1.8131,                 1.7057,                 1.3295,              0.0073049,              0.0073049,              0.0073049
                    141,                0.46664,                0.31623,                0.79351,                0.57745,                0.40578,                0.50719,                0.28121,                 1.8273,                 1.7159,                  1.336,                0.00727,                0.00727,                0.00727
                    142,                0.44236,                0.31361,                0.79327,                 0.5769,                0.40657,                0.50788,                0.28472,                   1.82,                 1.7214,                 1.3355,              0.0072349,              0.0072349,              0.0072349
                    143,                0.45293,                 0.3203,                0.79377,                0.56624,                0.41238,                 0.5061,                 0.2868,                 1.8094,                  1.715,                 1.3381,              0.0071997,              0.0071997,              0.0071997
                    144,                0.46186,                0.32958,                0.79321,                0.58741,                0.39947,                0.50743,                0.28711,                 1.8026,                 1.7393,                 1.3302,              0.0071644,              0.0071644,              0.0071644
                    145,                0.45494,                0.32682,                0.79274,                0.58619,                0.40166,                0.50953,                0.28653,                 1.8153,                 1.7447,                 1.3357,              0.0071289,              0.0071289,              0.0071289
                    146,                0.43694,                0.32225,                0.79161,                0.57724,                 0.4088,                0.51008,                 0.2898,                 1.8043,                 1.7545,                 1.3335,              0.0070933,              0.0070933,              0.0070933
                    147,                0.46476,                0.33102,                0.79387,                 0.5854,                0.40118,                0.50893,                0.28559,                 1.8218,                 1.7708,                 1.3288,              0.0070576,              0.0070576,              0.0070576
                    148,                0.42846,                0.32001,                0.79482,                0.58055,                0.40877,                0.50895,                0.28906,                 1.8071,                  1.736,                 1.3218,              0.0070217,              0.0070217,              0.0070217
                    149,                0.41892,                0.30627,                0.79407,                0.57041,                0.41292,                0.50745,                0.28367,                 1.8157,                 1.7253,                 1.3273,              0.0069858,              0.0069858,              0.0069858
                    150,                0.41228,                0.30399,                0.79337,                0.56556,                0.41083,                0.50392,                0.27999,                 1.8282,                  1.739,                  1.323,              0.0069497,              0.0069497,              0.0069497
                    151,                0.43236,                0.31507,                0.79308,                0.58645,                0.40746,                0.51248,                0.28866,                 1.8095,                 1.7537,                 1.3321,              0.0069134,              0.0069134,              0.0069134
                    152,                0.43788,                 0.3214,                0.79222,                0.64914,                0.39741,                 0.5369,                0.30001,                 1.8085,                 1.7692,                 1.3261,              0.0068771,              0.0068771,              0.0068771
                    153,                0.44009,                0.32423,                0.79373,                0.65255,                0.39761,                0.54011,                0.30476,                 1.8178,                 1.7612,                 1.3353,              0.0068407,              0.0068407,              0.0068407
