                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.3181,                 5.3514,                 2.3839,                      0,                      0,                      0,                      0,                 3.1317,                 5.0973,                  2.612,               0.070652,              0.0032609,              0.0032609
                      1,                 2.7546,                 4.9533,                 2.3228,                      0,                      0,                      0,                      0,                 2.7615,                 4.7172,                 2.2344,               0.040652,              0.0065942,              0.0065942
                      2,                 2.4872,                 4.4814,                 1.7893,                0.03958,                0.00257,                0.02043,                0.01074,                 2.6685,                  4.192,                 1.9941,               0.010652,              0.0099275,              0.0099275
                      3,                 2.4172,                 4.3358,                 1.7779,                0.10722,                0.04122,                0.01291,                0.00622,                 2.6712,                    inf,                 2.0557,                   0.01,                   0.01,                   0.01
                      4,                 2.3744,                 4.3949,                 1.7341,                0.02524,                0.03945,                0.02165,                0.01105,                  2.305,                 4.0916,                 1.7321,                   0.01,                   0.01,                   0.01
                      5,                 2.4428,                 4.3786,                 1.7288,                0.02524,                0.03945,                0.02165,                0.01105,                  2.305,                 4.0916,                 1.7321,              0.0099999,              0.0099999,              0.0099999
                      6,                 2.3404,                 3.8658,                 1.5851,                0.02103,                 0.0157,                0.01324,                0.00711,                 2.1438,                 4.1079,                 1.5804,              0.0099999,              0.0099999,              0.0099999
                      7,                 2.3541,                 4.0846,                 1.6027,                 0.0235,                 0.0249,                0.01746,                0.00816,                 2.3655,                  4.114,                 1.8472,              0.0099998,              0.0099998,              0.0099998
                      8,                 2.2344,                 3.8474,                 1.5108,                 0.0235,                 0.0249,                0.01746,                0.00816,                 2.3655,                  4.114,                 1.8472,              0.0099997,              0.0099997,              0.0099997
                      9,                 2.2326,                 3.7834,                 1.5332,                0.06328,                0.00949,                0.03568,                0.02056,                 2.3334,                 3.7113,                 1.6439,              0.0099996,              0.0099996,              0.0099996
                     10,                  2.285,                 3.8381,                  1.562,                0.04078,                0.01157,                0.02375,                 0.0149,                 2.1157,                 3.4852,                 1.5883,              0.0099996,              0.0099996,              0.0099996
                     11,                 2.2924,                 3.6273,                 1.6712,                0.02948,                0.00771,                0.01711,                0.00841,                  2.353,                 3.5607,                 1.5612,              0.0099994,              0.0099994,              0.0099994
                     12,                 2.1669,                 3.4815,                 1.4848,                0.02948,                0.00771,                0.01711,                0.00841,                  2.353,                 3.5607,                 1.5612,              0.0099993,              0.0099993,              0.0099993
                     13,                 2.1347,                 3.1687,                 1.4667,                0.06753,                0.03765,                0.04545,                0.02684,                 1.9713,                 3.1734,                 1.4448,              0.0099992,              0.0099992,              0.0099992
                     14,                 2.0926,                 3.0648,                 1.4806,                0.05274,                0.04291,                0.03948,                0.02082,                   2.13,                 3.1679,                 1.5702,              0.0099991,              0.0099991,              0.0099991
                     15,                 2.1377,                 3.0604,                 1.5748,                0.07091,                0.00566,                0.03796,                 0.0268,                 1.9788,                 2.8314,                 1.5001,              0.0099989,              0.0099989,              0.0099989
                     16,                 1.9946,                 3.1018,                 1.4871,                0.07091,                0.00566,                0.03796,                 0.0268,                 1.9788,                 2.8314,                 1.5001,              0.0099988,              0.0099988,              0.0099988
                     17,                 2.1263,                 3.0793,                 1.4857,                0.13941,                0.08832,                 0.0955,                0.05317,                 2.1564,                 3.2062,                 1.5519,              0.0099986,              0.0099986,              0.0099986
                     18,                  2.083,                 3.0917,                 1.5245,                0.12851,                0.01321,                0.06913,                0.04476,                 1.8283,                  2.897,                 1.3824,              0.0099984,              0.0099984,              0.0099984
                     19,                 2.0491,                 3.1122,                 1.3695,                0.12851,                0.01321,                0.06913,                0.04476,                 1.8283,                  2.897,                 1.3824,              0.0099982,              0.0099982,              0.0099982
                     20,                 2.0164,                 3.0345,                 1.4672,                0.08508,                0.01288,                0.04716,                0.02664,                 2.0819,                 2.9759,                 1.5459,               0.009998,               0.009998,               0.009998
                     21,                 2.1221,                 3.0105,                 1.3977,                0.18654,                0.02006,                0.10119,                0.05648,                 1.9515,                 2.7395,                 1.3925,              0.0099978,              0.0099978,              0.0099978
                     22,                 1.9578,                 2.8606,                 1.3984,                0.09197,                0.03369,                0.05688,                0.03453,                 1.9933,                  2.771,                 1.4589,              0.0099976,              0.0099976,              0.0099976
                     23,                 2.1184,                 3.1196,                 1.4421,                0.09197,                0.03369,                0.05688,                0.03453,                 1.9933,                  2.771,                 1.4589,              0.0099973,              0.0099973,              0.0099973
                     24,                 1.9677,                 2.6993,                 1.3695,                0.25084,                0.03002,                0.13969,                0.08514,                 2.0447,                 2.8573,                 1.4737,              0.0099971,              0.0099971,              0.0099971
                     25,                 1.9424,                 2.8198,                 1.3409,                0.24975,                0.00739,                0.12821,                0.08111,                  1.874,                 2.7536,                 1.4414,              0.0099968,              0.0099968,              0.0099968
                     26,                 1.9473,                   2.74,                 1.3202,                0.24975,                0.00739,                0.12821,                0.08111,                  1.874,                 2.7536,                 1.4414,              0.0099965,              0.0099965,              0.0099965
                     27,                 1.9359,                 2.5947,                 1.3341,                0.29565,                0.04634,                0.16821,                0.10896,                 1.9007,                 2.4405,                 1.3535,              0.0099962,              0.0099962,              0.0099962
                     28,                 1.9167,                 2.6856,                 1.3713,                 0.2255,                0.01308,                0.11982,                0.07655,                 1.8654,                 2.5249,                 1.4034,               0.009996,               0.009996,               0.009996
                     29,                 1.9053,                 2.6551,                 1.3402,                0.20744,                  0.074,                0.13684,                0.08041,                 1.9626,                 2.6105,                 1.4707,              0.0099956,              0.0099956,              0.0099956
                     30,                 1.9349,                 2.5878,                 1.3465,                0.20744,                  0.074,                0.13684,                0.08041,                 1.9626,                 2.6105,                 1.4707,              0.0099953,              0.0099953,              0.0099953
                     31,                 1.9488,                 2.6224,                 1.3281,                0.37893,                0.03775,                0.20792,                0.14396,                 1.8543,                   2.59,                 1.3542,               0.009995,               0.009995,               0.009995
                     32,                 1.8568,                 2.5468,                 1.2944,                0.26295,                0.05467,                 0.1553,                0.10185,                 1.9286,                 2.8106,                 1.4321,              0.0099947,              0.0099947,              0.0099947
                     33,                 1.9966,                 2.5244,                 1.3064,                0.26295,                0.05467,                 0.1553,                0.10185,                 1.9286,                 2.8106,                 1.4321,              0.0099943,              0.0099943,              0.0099943
                     34,                 1.9676,                  2.446,                 1.3846,                0.38743,                0.10623,                0.23826,                0.13797,                 1.9857,                 2.4126,                 1.4309,               0.009994,               0.009994,               0.009994
                     35,                 1.9254,                 2.4106,                 1.3857,                0.48344,                0.05742,                0.27068,                0.17305,                 1.8189,                 2.2281,                 1.3604,              0.0099936,              0.0099936,              0.0099936
                     36,                 1.8839,                 2.3228,                 1.3263,                 0.4639,                0.08365,                0.27468,                0.17972,                 1.9397,                 2.3297,                 1.4194,              0.0099932,              0.0099932,              0.0099932
                     37,                 1.9205,                 2.3046,                 1.3223,                 0.4639,                0.08365,                0.27468,                0.17972,                 1.9397,                 2.3297,                 1.4194,              0.0099928,              0.0099928,              0.0099928
                     38,                 1.9856,                 2.5134,                 1.3794,                0.56278,                0.06575,                0.31225,                0.18842,                 1.9176,                 2.3295,                 1.3915,              0.0099924,              0.0099924,              0.0099924
                     39,                  1.982,                 2.3093,                 1.3009,                0.49875,                0.07653,                0.29003,                 0.1961,                 1.8221,                 2.2155,                 1.3334,               0.009992,               0.009992,               0.009992
                     40,                  1.865,                 2.2233,                 1.3073,                0.49875,                0.07653,                0.29003,                 0.1961,                 1.8221,                 2.2155,                 1.3334,              0.0099916,              0.0099916,              0.0099916
                     41,                 2.0134,                 2.2634,                 1.3793,                0.43584,                0.13139,                0.27593,                0.16281,                 2.0795,                 2.2565,                 1.4481,              0.0099911,              0.0099911,              0.0099911
                     42,                 1.9795,                 2.3032,                 1.3491,                0.48788,                0.09306,                0.29104,                0.18778,                 1.7909,                 2.1011,                 1.3183,              0.0099907,              0.0099907,              0.0099907
                     43,                 1.9099,                 2.2962,                 1.2799,                0.33519,                0.06554,                0.20105,                0.11727,                 2.0656,                 2.5356,                 1.5127,              0.0099902,              0.0099902,              0.0099902
                     44,                 1.8957,                 2.1892,                 1.2919,                0.33519,                0.06554,                0.20105,                0.11727,                 2.0656,                 2.5356,                 1.5127,              0.0099897,              0.0099897,              0.0099897
                     45,                 1.9015,                 2.1721,                 1.3034,                0.38432,                0.12173,                0.25034,                 0.1577,                  1.843,                 2.1021,                 1.3339,              0.0099893,              0.0099893,              0.0099893
                     46,                 1.8925,                 2.1044,                 1.2865,                0.50888,                0.13707,                0.32087,                0.21359,                 1.7515,                 2.0134,                 1.3219,              0.0099888,              0.0099888,              0.0099888
                     47,                 1.9244,                 2.0421,                  1.293,                 0.3982,                0.10013,                0.24862,                0.15393,                 1.9152,                  2.196,                 1.4064,              0.0099883,              0.0099883,              0.0099883
                     48,                 1.9184,                  2.132,                 1.3246,                 0.3982,                0.10013,                0.24862,                0.15393,                 1.9152,                  2.196,                 1.4064,              0.0099877,              0.0099877,              0.0099877
                     49,                 1.9512,                 2.0777,                  1.297,                0.40367,                0.15051,                0.27717,                0.16394,                 1.9168,                 1.9933,                  1.371,              0.0099872,              0.0099872,              0.0099872
                     50,                 1.8611,                 1.8997,                 1.3447,                0.52297,                0.13394,                0.33067,                0.20878,                 1.8504,                 1.9179,                  1.355,              0.0099867,              0.0099867,              0.0099867
                     51,                 1.9329,                 1.9493,                 1.3243,                0.52297,                0.13394,                0.33067,                0.20878,                 1.8504,                 1.9179,                  1.355,              0.0099861,              0.0099861,              0.0099861
                     52,                 1.8632,                 2.0723,                 1.3303,                0.48782,                0.17028,                 0.3313,                0.20663,                 1.8281,                 1.9512,                 1.3554,              0.0099856,              0.0099856,              0.0099856
                     53,                 1.8527,                 1.9684,                 1.3465,                0.56656,                 0.1294,                0.34962,                0.22578,                  1.761,                 1.9273,                 1.3138,               0.009985,               0.009985,               0.009985
                     54,                 1.8655,                 2.0169,                 1.2823,                 0.4588,                0.19279,                0.32493,                0.20245,                 1.8534,                 2.1073,                 1.4013,              0.0099844,              0.0099844,              0.0099844
                     55,                 1.8241,                 2.0096,                 1.3063,                 0.4588,                0.19279,                0.32493,                0.20245,                 1.8534,                 2.1073,                 1.4013,              0.0099838,              0.0099838,              0.0099838
                     56,                 1.8604,                 2.0934,                 1.2674,                0.58495,                 0.1196,                0.35293,                0.22735,                 1.7864,                 2.1036,                 1.3501,              0.0099832,              0.0099832,              0.0099832
                     57,                 1.8051,                  2.006,                 1.2523,                0.47254,                0.20809,                0.34329,                0.21752,                 1.7616,                 1.8357,                  1.279,              0.0099826,              0.0099826,              0.0099826
                     58,                 1.8196,                 1.8153,                 1.2214,                0.47254,                0.20809,                0.34329,                0.21752,                 1.7616,                 1.8357,                  1.279,               0.009982,               0.009982,               0.009982
                     59,                  1.859,                 1.9098,                 1.2865,                0.59333,                0.08587,                0.34245,                0.22333,                 1.9045,                 2.2281,                 1.4131,              0.0099813,              0.0099813,              0.0099813
                     60,                 1.9134,                 1.8995,                 1.2572,                0.57376,                0.16075,                0.36777,                0.23538,                 1.8343,                 1.8528,                 1.3176,              0.0099807,              0.0099807,              0.0099807
                     61,                 1.9134,                 1.9116,                 1.2205,                0.61328,                0.11993,                0.36985,                0.24339,                 1.9873,                 2.2928,                 1.4803,                0.00998,                0.00998,                0.00998
                     62,                 1.8667,                 1.8071,                 1.2643,                0.61328,                0.11993,                0.36985,                0.24339,                 1.9873,                 2.2928,                 1.4803,              0.0099794,              0.0099794,              0.0099794
                     63,                 1.8937,                 1.9438,                 1.2644,                0.56717,                0.16714,                0.37254,                 0.2414,                 1.9068,                 2.2999,                 1.4459,              0.0099787,              0.0099787,              0.0099787
                     64,                 1.8114,                 1.7075,                 1.2551,                0.55112,                0.08695,                0.31849,                0.20235,                 2.1684,                 2.7779,                 1.6273,               0.009978,               0.009978,               0.009978
                     65,                 1.9598,                 1.8235,                 1.2978,                0.55112,                0.08695,                0.31849,                0.20235,                 2.1684,                 2.7779,                 1.6273,              0.0099773,              0.0099773,              0.0099773
                     66,                 1.8902,                 1.8561,                 1.3036,                0.60329,                0.18392,                0.39805,                0.24644,                 1.8653,                  2.011,                 1.3872,              0.0099766,              0.0099766,              0.0099766
                     67,                 1.7961,                 1.7497,                 1.2539,                 0.4866,                0.27367,                0.39125,                0.24213,                 1.7744,                 1.7253,                 1.3057,              0.0099758,              0.0099758,              0.0099758
                     68,                  1.782,                 1.7356,                  1.311,                0.60192,                0.20124,                0.40789,                0.24788,                 1.8051,                 1.7421,                 1.3243,              0.0099751,              0.0099751,              0.0099751
                     69,                  1.851,                 1.7901,                 1.2555,                0.60192,                0.20124,                0.40789,                0.24788,                 1.8051,                 1.7421,                 1.3243,              0.0099744,              0.0099744,              0.0099744
                     70,                 1.7916,                 1.7925,                 1.2765,                0.45189,                0.26772,                0.36542,                0.22364,                  1.767,                  1.766,                 1.2995,              0.0099736,              0.0099736,              0.0099736
                     71,                 1.8066,                 1.8592,                 1.2077,                0.61356,                0.18599,                0.40093,                0.26227,                 1.7133,                 1.8737,                 1.2613,              0.0099728,              0.0099728,              0.0099728
                     72,                 1.7662,                 1.8364,                 1.2292,                0.61356,                0.18599,                0.40093,                0.26227,                 1.7133,                 1.8737,                 1.2613,               0.009972,               0.009972,               0.009972
                     73,                 1.7527,                 1.7612,                 1.2409,                0.51845,                 0.2292,                0.37905,                 0.2448,                 1.7449,                 1.7735,                 1.2693,              0.0099713,              0.0099713,              0.0099713
                     74,                 1.7229,                 1.6862,                 1.2288,                0.55096,                0.20897,                0.38621,                0.23724,                 1.8052,                   1.85,                 1.3162,              0.0099704,              0.0099704,              0.0099704
                     75,                  1.839,                 1.7886,                 1.2514,                0.50153,                0.24167,                 0.3783,                0.23904,                 1.7994,                 1.7689,                 1.3195,              0.0099696,              0.0099696,              0.0099696
                     76,                 1.7597,                 1.6324,                 1.2925,                0.50153,                0.24167,                 0.3783,                0.23904,                 1.7994,                 1.7689,                 1.3195,              0.0099688,              0.0099688,              0.0099688
                     77,                 1.9076,                 1.7566,                 1.3183,                0.53113,                0.21331,                0.37558,                0.22287,                 1.8865,                   1.89,                 1.3773,               0.009968,               0.009968,               0.009968
                     78,                 1.8475,                 1.6602,                  1.286,                0.53933,                0.26044,                0.40536,                0.24651,                 1.8387,                 1.7114,                 1.3323,              0.0099671,              0.0099671,              0.0099671
                     79,                 1.7771,                 1.6378,                 1.2575,                0.54594,                 0.2724,                0.41719,                0.25557,                 1.8435,                 1.7125,                 1.3383,              0.0099663,              0.0099663,              0.0099663
                     80,                 1.8238,                 1.5783,                 1.2794,                0.54594,                 0.2724,                0.41719,                0.25557,                 1.8435,                 1.7125,                 1.3383,              0.0099654,              0.0099654,              0.0099654
                     81,                 1.7847,                 1.5882,                 1.2543,                0.54543,                0.25486,                0.40681,                0.25344,                 1.8365,                 1.7746,                 1.3446,              0.0099645,              0.0099645,              0.0099645
                     82,                 1.8208,                  1.643,                 1.2374,                 0.5323,                0.30313,                0.42933,                0.27271,                 1.7592,                 1.6897,                  1.301,              0.0099636,              0.0099636,              0.0099636
                     83,                 1.8274,                 1.6683,                 1.2712,                 0.5323,                0.30313,                0.42933,                0.27271,                 1.7592,                 1.6897,                  1.301,              0.0099627,              0.0099627,              0.0099627
                     84,                 1.7915,                 1.5838,                 1.2285,                0.60378,                0.18325,                0.39924,                 0.2563,                 1.8265,                 1.9252,                 1.3466,              0.0099618,              0.0099618,              0.0099618
                     85,                 1.8282,                 1.6747,                 1.2607,                0.48866,                0.32413,                0.41351,                0.26175,                  1.751,                   1.61,                 1.2889,              0.0099609,              0.0099609,              0.0099609
                     86,                 1.7205,                 1.5899,                 1.2221,                0.68213,                0.23753,                0.46608,                0.30508,                  1.691,                 1.6068,                 1.2594,              0.0099599,              0.0099599,              0.0099599
                     87,                 1.6763,                 1.6377,                 1.2495,                0.68213,                0.23753,                0.46608,                0.30508,                  1.691,                 1.6068,                 1.2594,               0.009959,               0.009959,               0.009959
                     88,                 1.6673,                  1.539,                 1.2202,                0.55994,                0.32886,                 0.4559,                0.28967,                 1.7221,                 1.5668,                 1.2679,               0.009958,               0.009958,               0.009958
                     89,                 1.6695,                 1.4687,                 1.2108,                0.61582,                0.27212,                0.45468,                0.28263,                 1.7649,                 1.5817,                 1.2805,              0.0099571,              0.0099571,              0.0099571
                     90,                 1.8417,                 1.6291,                 1.2082,                0.61582,                0.27212,                0.45468,                0.28263,                 1.7649,                 1.5817,                 1.2805,              0.0099561,              0.0099561,              0.0099561
                     91,                 1.7052,                 1.5398,                 1.2123,                0.65949,                 0.1901,                0.43105,                0.28859,                 1.8198,                 2.0638,                  1.362,              0.0099551,              0.0099551,              0.0099551
                     92,                 1.7574,                 1.5573,                 1.1856,                0.54441,                0.31776,                0.44863,                0.28356,                 1.7355,                 1.6474,                 1.2779,              0.0099541,              0.0099541,              0.0099541
                     93,                  1.796,                  1.581,                 1.2327,                0.60647,                0.25611,                0.44105,                0.27495,                 1.8014,                 1.7331,                 1.3091,              0.0099531,              0.0099531,              0.0099531
                     94,                 1.7599,                 1.5207,                 1.2216,                0.60647,                0.25611,                0.44105,                0.27495,                 1.8014,                 1.7331,                 1.3091,              0.0099521,              0.0099521,              0.0099521
                     95,                 1.7337,                 1.4639,                 1.2231,                0.55601,                 0.3208,                0.44675,                0.27943,                 1.7659,                 1.6283,                 1.2951,               0.009951,               0.009951,               0.009951
                     96,                 1.7485,                  1.496,                 1.2277,                0.62225,                0.33548,                0.49091,                 0.3116,                 1.7608,                 1.5206,                 1.2837,                0.00995,                0.00995,                0.00995
                     97,                 1.7809,                 1.5192,                 1.2255,                0.62225,                0.33548,                0.49091,                 0.3116,                 1.7608,                 1.5206,                 1.2837,              0.0099489,              0.0099489,              0.0099489
                     98,                  1.803,                 1.5988,                 1.2429,                0.59677,                 0.2791,                0.44732,                0.28755,                 1.8307,                 1.7224,                 1.3273,              0.0099479,              0.0099479,              0.0099479
                     99,                 1.7168,                 1.5063,                 1.3019,                0.60506,                0.27879,                0.45392,                0.29528,                 1.8178,                 1.9032,                 1.3686,              0.0099468,              0.0099468,              0.0099468
                    100,                 1.7362,                 1.4626,                 1.2448,                0.59758,                0.30193,                 0.4611,                0.27764,                 1.9503,                 1.7467,                 1.4025,              0.0099457,              0.0099457,              0.0099457
                    101,                 1.7542,                 1.4167,                 1.2569,                0.59758,                0.30193,                 0.4611,                0.27764,                 1.9503,                 1.7467,                 1.4025,              0.0099446,              0.0099446,              0.0099446
                    102,                 1.7518,                 1.4702,                 1.2495,                0.62975,                0.33795,                0.49533,                0.31606,                 1.7519,                  1.508,                  1.308,              0.0099435,              0.0099435,              0.0099435
                    103,                 1.7088,                  1.429,                 1.2283,                0.58363,                0.28098,                0.44543,                0.28517,                 1.7688,                 1.7076,                 1.3188,              0.0099424,              0.0099424,              0.0099424
                    104,                 1.6669,                 1.4272,                 1.2196,                0.58363,                0.28098,                0.44543,                0.28517,                 1.7688,                 1.7076,                 1.3188,              0.0099412,              0.0099412,              0.0099412
                    105,                 1.7781,                  1.508,                 1.2481,                0.47069,                0.33488,                0.41543,                0.26116,                 1.8251,                 1.6626,                 1.3329,              0.0099401,              0.0099401,              0.0099401
                    106,                 1.7345,                 1.4539,                 1.2294,                  0.628,                 0.3334,                 0.4951,                0.31467,                 1.7302,                 1.5296,                 1.2924,              0.0099389,              0.0099389,              0.0099389
                    107,                 1.8438,                 1.5339,                  1.261,                0.46565,                0.36153,                0.42945,                0.26557,                 1.7724,                 1.5164,                 1.3042,              0.0099378,              0.0099378,              0.0099378
                    108,                 1.7141,                 1.4021,                 1.2238,                0.46565,                0.36153,                0.42945,                0.26557,                 1.7724,                 1.5164,                 1.3042,              0.0099366,              0.0099366,              0.0099366
                    109,                 1.6887,                 1.4143,                 1.2461,                0.55197,                0.31483,                0.44959,                0.29072,                 1.7294,                 1.6202,                 1.2921,              0.0099354,              0.0099354,              0.0099354
                    110,                 1.7257,                 1.4344,                 1.2547,                0.57741,                0.32429,                0.46702,                0.28409,                 1.8597,                 1.6331,                 1.3508,              0.0099342,              0.0099342,              0.0099342
                    111,                 1.7671,                 1.4759,                 1.2466,                0.63681,                   0.17,                0.40992,                 0.2764,                 2.0369,                 2.5835,                 1.5528,               0.009933,               0.009933,               0.009933
                    112,                 1.7249,                 1.4986,                 1.2073,                0.63681,                   0.17,                0.40992,                 0.2764,                 2.0369,                 2.5835,                 1.5528,              0.0099318,              0.0099318,              0.0099318
                    113,                 1.6738,                 1.4367,                 1.2138,                0.55282,                0.12005,                0.34104,                0.22798,                 2.4024,                 4.0087,                 1.8994,              0.0099305,              0.0099305,              0.0099305
                    114,                 1.7042,                 1.4768,                    1.2,                0.63137,                0.26123,                0.45409,                0.29421,                 1.7286,                 1.7757,                 1.2963,              0.0099293,              0.0099293,              0.0099293
                    115,                 1.7088,                 1.5287,                 1.2036,                0.63137,                0.26123,                0.45409,                0.29421,                 1.7286,                 1.7757,                 1.2963,               0.009928,               0.009928,               0.009928
                    116,                 1.7297,                 1.4697,                 1.2008,                0.61674,                0.30772,                0.47469,                0.30718,                 1.6973,                 1.5754,                 1.2569,              0.0099268,              0.0099268,              0.0099268
                    117,                  1.731,                 1.4766,                 1.1946,                0.58387,                 0.2671,                0.43606,                0.28229,                  1.732,                 1.7064,                  1.287,              0.0099255,              0.0099255,              0.0099255
                    118,                 1.7088,                 1.4645,                 1.2226,                0.51124,                0.36326,                0.45395,                0.28189,                 1.7602,                    1.5,                 1.2941,              0.0099242,              0.0099242,              0.0099242
                    119,                 1.7236,                 1.4365,                 1.2105,                0.51124,                0.36326,                0.45395,                0.28189,                 1.7602,                    1.5,                 1.2941,              0.0099229,              0.0099229,              0.0099229
                    120,                 1.7172,                 1.4649,                 1.1779,                0.60498,                0.35481,                0.49529,                0.31938,                 1.6708,                 1.4902,                 1.2492,              0.0099216,              0.0099216,              0.0099216
