                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.7326,                 1.7491,                 1.3627,                0.44528,                0.35228,                0.41972,                0.25492,                 1.7546,                 1.6982,                 1.3676,              0.0099825,              0.0099825,              0.0099825
                     34,                 1.6525,                 1.6428,                 1.3193,                0.56782,                0.25894,                0.42441,                0.25379,                 1.8176,                 1.8493,                 1.3855,              0.0099814,              0.0099814,              0.0099814
                     35,                 1.6714,                 1.7008,                 1.3248,                0.47217,                0.37188,                0.44726,                0.26427,                 1.7848,                 1.7248,                 1.3692,              0.0099802,              0.0099802,              0.0099802
                     36,                 1.6304,                 1.6896,                 1.2989,                 0.5363,                0.29532,                0.43244,                 0.2694,                  1.724,                 1.7107,                 1.3303,               0.009979,               0.009979,               0.009979
                     37,                 1.6617,                 1.6426,                 1.3003,                0.52462,                0.32622,                 0.4376,                0.27197,                 1.7097,                 1.7153,                 1.3228,              0.0099778,              0.0099778,              0.0099778
                     38,                 1.6536,                 1.6155,                 1.2796,                0.49231,                0.28206,                0.40594,                0.23566,                  1.943,                 2.0137,                 1.4811,              0.0099766,              0.0099766,              0.0099766
                     39,                 1.6714,                 1.6205,                 1.2948,                0.47759,                0.31003,                0.41269,                0.25557,                 1.8502,                  1.974,                 1.4339,              0.0099753,              0.0099753,              0.0099753
                     40,                 1.6526,                  1.588,                 1.3086,                0.49385,                0.37483,                0.44728,                0.26882,                 1.7246,                 1.6005,                 1.3341,               0.009974,               0.009974,               0.009974
                     41,                 1.7357,                 1.6181,                 1.3748,                0.53992,                0.29274,                0.42855,                0.24131,                 1.9168,                 1.8319,                 1.4449,              0.0099726,              0.0099726,              0.0099726
                     42,                 1.6509,                 1.5398,                 1.3287,                 0.5323,                0.37563,                0.47553,                0.27719,                 1.7873,                 1.5861,                  1.362,              0.0099712,              0.0099712,              0.0099712
                     43,                 1.6498,                 1.4577,                 1.3235,                0.50987,                0.36935,                0.46224,                0.27723,                 1.7364,                 1.6097,                 1.3391,              0.0099698,              0.0099698,              0.0099698
                     44,                 1.7096,                 1.5446,                 1.2667,                0.52424,                0.38712,                0.46548,                 0.2784,                 1.7363,                 1.5454,                 1.3256,              0.0099684,              0.0099684,              0.0099684
                     45,                 1.6624,                 1.5809,                 1.3013,                0.58089,                0.35508,                0.48558,                0.29057,                 1.7924,                 1.6161,                 1.3619,              0.0099669,              0.0099669,              0.0099669
                     46,                 1.5969,                 1.4487,                 1.2751,                0.52985,                0.41152,                0.49708,                0.30521,                 1.7063,                 1.5038,                 1.3024,              0.0099653,              0.0099653,              0.0099653
                     47,                 1.7309,                 1.5029,                 1.3077,                0.58601,                0.38712,                0.51169,                0.31332,                 1.7312,                 1.5207,                 1.3166,              0.0099638,              0.0099638,              0.0099638
                     48,                  1.636,                  1.404,                 1.2935,                0.58481,                0.43748,                0.54545,                 0.3303,                 1.7628,                 1.4963,                 1.3464,              0.0099622,              0.0099622,              0.0099622
                     49,                  1.622,                 1.3992,                 1.2801,                 0.5599,                0.42607,                0.52429,                0.32644,                 1.7092,                 1.5655,                 1.3242,              0.0099606,              0.0099606,              0.0099606
                     50,                 1.6428,                  1.419,                 1.2701,                0.59775,                0.42423,                0.53892,                0.31026,                 1.8087,                 1.5235,                 1.3612,              0.0099589,              0.0099589,              0.0099589
                     51,                 1.6188,                 1.3366,                 1.2812,                0.66415,                0.42736,                0.56894,                 0.3528,                 1.6922,                 1.4758,                 1.3072,              0.0099572,              0.0099572,              0.0099572
                     52,                 1.6176,                  1.312,                 1.2797,                0.62622,                0.41234,                0.52634,                0.32435,                 1.6923,                 1.4718,                 1.3118,              0.0099555,              0.0099555,              0.0099555
                     53,                 1.6167,                 1.3377,                 1.2418,                0.58398,                0.40085,                0.52117,                0.30843,                 1.7957,                 1.6015,                 1.3645,              0.0099537,              0.0099537,              0.0099537
                     54,                 1.6248,                 1.3071,                 1.2583,                0.59029,                0.42156,                0.53545,                0.31646,                  1.767,                 1.4933,                 1.3434,              0.0099519,              0.0099519,              0.0099519
                     55,                 1.5733,                 1.2548,                 1.2922,                0.58328,                0.40557,                0.52498,                0.32217,                 1.7781,                 1.5756,                 1.3569,              0.0099501,              0.0099501,              0.0099501
                     56,                 1.6239,                 1.3613,                 1.2801,                0.62092,                0.39925,                0.53951,                0.32472,                 1.7845,                 1.5977,                 1.3673,              0.0099483,              0.0099483,              0.0099483
                     57,                 1.5685,                 1.2624,                 1.2679,                0.65202,                0.31429,                0.50014,                0.30727,                 1.8345,                 1.8504,                 1.4106,              0.0099464,              0.0099464,              0.0099464
                     58,                 1.5527,                 1.2674,                 1.2656,                0.56192,                0.43705,                0.53108,                0.31203,                 1.7361,                 1.4628,                 1.3257,              0.0099444,              0.0099444,              0.0099444
                     59,                 1.5992,                 1.2858,                 1.2286,                0.58702,                0.42664,                0.52881,                0.31053,                 1.7326,                 1.4291,                   1.32,              0.0099425,              0.0099425,              0.0099425
                     60,                 1.5989,                 1.2596,                 1.2988,                0.57738,                0.43904,                0.53863,                0.31602,                 1.7723,                 1.4285,                 1.3378,              0.0099405,              0.0099405,              0.0099405
                     61,                 1.6258,                 1.2479,                 1.2566,                0.55228,                0.47263,                0.55644,                0.33585,                  1.714,                 1.4108,                 1.3091,              0.0099384,              0.0099384,              0.0099384
                     62,                 1.5414,                 1.2108,                 1.2736,                0.59773,                0.45297,                0.56102,                0.33866,                 1.7621,                 1.4587,                 1.3559,              0.0099364,              0.0099364,              0.0099364
                     63,                 1.5662,                 1.1869,                 1.2554,                0.60236,                0.45263,                0.56531,                0.34725,                 1.7024,                 1.4187,                 1.3063,              0.0099343,              0.0099343,              0.0099343
                     64,                 1.5446,                 1.2044,                 1.2242,                0.56806,                0.43895,                0.54185,                0.32524,                 1.7839,                 1.5367,                 1.3631,              0.0099321,              0.0099321,              0.0099321
                     65,                 1.5897,                 1.2365,                 1.2411,                0.60986,                0.45651,                0.56521,                0.34006,                 1.7295,                 1.4238,                 1.3203,                0.00993,                0.00993,                0.00993
                     66,                  1.581,                 1.2272,                 1.2554,                0.66233,                0.43524,                0.56148,                0.34467,                  1.718,                  1.368,                 1.3204,              0.0099278,              0.0099278,              0.0099278
                     67,                 1.5771,                 1.1951,                 1.1979,                0.64862,                0.42574,                 0.5527,                0.32666,                 1.7699,                 1.4596,                 1.3455,              0.0099255,              0.0099255,              0.0099255
                     68,                 1.5536,                 1.1719,                 1.2385,                0.63336,                0.44582,                0.55874,                0.34068,                 1.7153,                 1.3957,                 1.3183,              0.0099233,              0.0099233,              0.0099233
                     69,                 1.5377,                 1.1446,                 1.2325,                0.63541,                0.48777,                0.59834,                0.34671,                 1.7939,                 1.3774,                 1.3506,               0.009921,               0.009921,               0.009921
                     70,                 1.5922,                 1.1612,                 1.2331,                0.54289,                0.50137,                0.56901,                0.34961,                 1.6721,                 1.3614,                 1.2998,              0.0099186,              0.0099186,              0.0099186
                     71,                 1.5534,                 1.1427,                 1.2463,                 0.6513,                0.46979,                0.59506,                0.35455,                 1.7641,                  1.379,                 1.3539,              0.0099163,              0.0099163,              0.0099163
                     72,                 1.5419,                 1.2067,                 1.2397,                0.66163,                0.43962,                 0.5704,                0.35296,                 1.6549,                 1.3712,                 1.2927,              0.0099139,              0.0099139,              0.0099139
                     73,                  1.524,                  1.137,                 1.2291,                0.67232,                0.45696,                0.59231,                  0.363,                 1.7085,                 1.3776,                 1.3161,              0.0099114,              0.0099114,              0.0099114
                     74,                 1.5583,                 1.1181,                 1.2223,                0.64617,                0.47039,                0.58821,                 0.3635,                 1.6708,                 1.3419,                 1.3008,               0.009909,               0.009909,               0.009909
                     75,                 1.5132,                 1.1415,                 1.2076,                0.61067,                0.47884,                0.58668,                0.35591,                 1.7153,                 1.4131,                 1.3172,              0.0099065,              0.0099065,              0.0099065
                     76,                 1.5718,                  1.154,                 1.1891,                0.61911,                0.45646,                0.56192,                0.33536,                 1.7147,                 1.3518,                 1.3116,              0.0099039,              0.0099039,              0.0099039
                     77,                 1.5301,                 1.0802,                 1.2532,                0.65606,                0.47334,                0.59825,                0.34992,                 1.8224,                 1.4011,                 1.3717,              0.0099014,              0.0099014,              0.0099014
                     78,                  1.527,                 1.0668,                 1.2155,                0.68113,                0.47207,                0.58476,                0.36019,                  1.687,                 1.3441,                 1.3072,              0.0098988,              0.0098988,              0.0098988
