                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.7887,                 2.1487,                 1.3535,                0.48119,                0.25046,                0.22633,                 0.1166,                 1.9353,                  2.221,                 1.4867,              0.0098083,              0.0098083,              0.0098083
                     25,                 1.7817,                 2.2048,                 1.4076,                0.54772,                0.26864,                0.26734,                0.14569,                 1.8117,                 1.9879,                 1.3631,                 0.0098,                 0.0098,                 0.0098
                     26,                 1.7821,                 2.1412,                 1.3237,                0.50945,                0.26966,                0.24577,                0.12226,                 1.9704,                 2.1849,                 1.4732,              0.0097917,              0.0097917,              0.0097917
                     27,                 1.7543,                 2.1147,                 1.3375,                0.54104,                0.29348,                0.28216,                0.13993,                 1.9473,                 2.0805,                  1.423,              0.0097833,              0.0097833,              0.0097833
                     28,                   1.81,                 2.1407,                 1.3099,                 0.5978,                0.30133,                0.30674,                0.16404,                 1.8281,                 1.9011,                 1.3505,               0.009775,               0.009775,               0.009775
                     29,                 1.8733,                 2.0425,                 1.3598,                0.52857,                0.32317,                0.30833,                0.14556,                 2.0394,                 1.9442,                 1.4852,              0.0097667,              0.0097667,              0.0097667
                     30,                 1.7722,                 1.9427,                 1.3454,                0.54077,                0.33296,                0.32446,                0.15308,                 1.9704,                 1.8924,                 1.4268,              0.0097583,              0.0097583,              0.0097583
                     31,                 1.7184,                 1.9121,                 1.3353,                0.57827,                0.32217,                0.30968,                0.16018,                 1.8891,                 1.9191,                 1.3908,                0.00975,                0.00975,                0.00975
                     32,                 1.8356,                 1.9795,                 1.3631,                0.58426,                0.34557,                0.34911,                0.17559,                 1.9322,                 1.8237,                 1.4203,              0.0097417,              0.0097417,              0.0097417
                     33,                 1.7981,                 1.8877,                 1.3629,                0.61345,                0.34581,                0.36499,                0.18778,                 1.8811,                 1.8386,                 1.4013,              0.0097333,              0.0097333,              0.0097333
                     34,                 1.7427,                 1.8098,                 1.3485,                0.63582,                0.34865,                0.36566,                0.19273,                 1.8601,                 1.7669,                 1.3781,               0.009725,               0.009725,               0.009725
                     35,                 1.7346,                 1.9804,                 1.3208,                 0.6424,                0.32049,                0.34652,                0.18038,                 1.8792,                 1.8582,                  1.378,              0.0097167,              0.0097167,              0.0097167
                     36,                 1.7126,                 1.8536,                 1.3043,                0.64958,                0.34706,                 0.3674,                0.19897,                 1.8215,                 1.8429,                 1.3373,              0.0097083,              0.0097083,              0.0097083
                     37,                 1.7373,                 1.8519,                 1.3117,                0.63034,                0.31948,                0.34779,                0.19263,                 1.7953,                   1.87,                 1.3432,                 0.0097,                 0.0097,                 0.0097
                     38,                 1.8047,                 1.8136,                 1.3369,                0.64962,                 0.3428,                0.37783,                 0.1869,                 1.9362,                 1.7922,                 1.4136,              0.0096917,              0.0096917,              0.0096917
                     39,                 1.7156,                 1.8044,                 1.2834,                0.63344,                0.35562,                0.37435,                 0.2034,                 1.7847,                  1.751,                 1.3274,              0.0096833,              0.0096833,              0.0096833
                     40,                 1.6565,                 1.7687,                 1.2884,                0.63007,                  0.335,                0.35236,                0.18506,                 1.8596,                 1.8665,                 1.3938,               0.009675,               0.009675,               0.009675
                     41,                 1.7082,                 1.8245,                 1.2753,                0.65422,                0.37076,                 0.4045,                0.21165,                 1.8347,                 1.7647,                   1.37,              0.0096667,              0.0096667,              0.0096667
                     42,                 1.6849,                 1.6986,                 1.3049,                 0.6475,                0.38917,                0.40527,                0.22732,                 1.7282,                 1.6626,                 1.3064,              0.0096583,              0.0096583,              0.0096583
                     43,                 1.7005,                 1.7427,                 1.3392,                0.65872,                0.39768,                0.42678,                0.21519,                 1.8648,                 1.6608,                 1.3649,                0.00965,                0.00965,                0.00965
                     44,                  1.715,                 1.7258,                 1.3223,                0.66257,                0.39933,                0.43283,                0.21604,                 1.8862,                 1.6256,                 1.3575,              0.0096417,              0.0096417,              0.0096417
                     45,                 1.7041,                 1.7031,                 1.3063,                0.70092,                0.39507,                0.44233,                0.24705,                 1.7087,                  1.567,                 1.2798,              0.0096333,              0.0096333,              0.0096333
                     46,                 1.6505,                 1.5812,                 1.3131,                0.64232,                0.39957,                0.45036,                0.23535,                 1.8348,                 1.6147,                 1.3399,               0.009625,               0.009625,               0.009625
                     47,                 1.7386,                 1.7123,                 1.3141,                0.65843,                0.39458,                0.45237,                0.22984,                 1.8964,                 1.6145,                 1.3659,              0.0096167,              0.0096167,              0.0096167
                     48,                 1.6984,                 1.5925,                 1.3358,                0.70664,                0.39285,                0.44944,                0.22876,                 1.8703,                 1.5939,                 1.3589,              0.0096083,              0.0096083,              0.0096083
                     49,                 1.6891,                 1.5326,                 1.3183,                0.66014,                0.41798,                0.46946,                0.24176,                 1.8445,                 1.5495,                 1.3438,                 0.0096,                 0.0096,                 0.0096
                     50,                 1.6875,                 1.5023,                 1.3132,                0.62773,                0.41687,                0.46231,                0.24007,                 1.8529,                 1.5764,                 1.3507,              0.0095917,              0.0095917,              0.0095917
                     51,                 1.7591,                 1.5909,                 1.3199,                0.66539,                0.40975,                0.46531,                0.24658,                 1.7868,                 1.5482,                 1.3244,              0.0095833,              0.0095833,              0.0095833
                     52,                  1.695,                 1.5456,                 1.2847,                0.61146,                0.34796,                0.38983,                0.20331,                 1.8934,                 1.8635,                 1.3936,               0.009575,               0.009575,               0.009575
                     53,                 1.6295,                 1.4569,                 1.2744,                0.66097,                0.40935,                0.46736,                0.24756,                 1.8028,                  1.578,                 1.3254,              0.0095667,              0.0095667,              0.0095667
                     54,                 1.6669,                  1.542,                 1.3123,                0.67424,                0.41748,                0.47402,                0.26362,                 1.7461,                 1.5394,                 1.3096,              0.0095583,              0.0095583,              0.0095583
                     55,                 1.6264,                  1.521,                 1.2933,                0.67387,                 0.4189,                0.47262,                0.24289,                 1.8418,                  1.561,                  1.345,                0.00955,                0.00955,                0.00955
                     56,                 1.6333,                 1.5473,                  1.263,                0.63529,                0.43549,                0.47289,                0.25627,                 1.7624,                 1.5393,                 1.3172,              0.0095417,              0.0095417,              0.0095417
                     57,                 1.6137,                 1.5411,                 1.2626,                 0.5887,                0.34945,                0.38496,                0.20692,                 1.9046,                 1.8038,                 1.3982,              0.0095333,              0.0095333,              0.0095333
                     58,                 1.6284,                 1.5193,                 1.2751,                 0.6755,                0.42739,                0.47775,                 0.2605,                 1.7646,                 1.5966,                 1.2993,               0.009525,               0.009525,               0.009525
                     59,                 1.6262,                 1.5071,                 1.2815,                0.68917,                0.42949,                0.48744,                0.25202,                 1.8558,                 1.5523,                 1.3656,              0.0095167,              0.0095167,              0.0095167
                     60,                 1.5896,                 1.4725,                 1.2979,                0.64822,                0.45015,                0.48187,                0.26815,                 1.7436,                 1.4915,                 1.3018,              0.0095083,              0.0095083,              0.0095083
                     61,                 1.6776,                  1.472,                 1.2981,                 0.6737,                 0.4407,                0.48944,                0.23657,                 1.9176,                 1.5034,                  1.405,                 0.0095,                 0.0095,                 0.0095
                     62,                 1.6811,                 1.4913,                 1.2929,                0.66442,                0.43908,                0.48726,                0.24376,                 1.8503,                  1.505,                 1.3598,              0.0094917,              0.0094917,              0.0094917
                     63,                 1.6881,                 1.4969,                 1.2785,                0.63231,                0.44022,                0.49201,                0.26605,                 1.7647,                 1.5021,                 1.3034,              0.0094833,              0.0094833,              0.0094833
                     64,                 1.6256,                  1.416,                 1.2363,                0.63934,                0.45551,                0.51129,                0.25738,                  1.887,                 1.4888,                 1.3707,               0.009475,               0.009475,               0.009475
                     65,                 1.6506,                 1.3933,                 1.2587,                0.61596,                 0.4343,                0.48217,                0.25312,                 1.8717,                 1.5493,                 1.3678,              0.0094667,              0.0094667,              0.0094667
                     66,                 1.5848,                 1.3567,                 1.2603,                0.65472,                0.44473,                0.50847,                0.26753,                 1.8076,                 1.4533,                 1.3249,              0.0094583,              0.0094583,              0.0094583
                     67,                  1.672,                  1.435,                 1.2563,                0.63708,                0.45352,                0.49825,                0.24115,                 1.9295,                 1.4902,                 1.3841,                0.00945,                0.00945,                0.00945
                     68,                 1.6444,                 1.4135,                 1.2894,                0.67251,                0.45035,                0.50788,                0.28211,                 1.7195,                 1.4577,                 1.2811,              0.0094417,              0.0094417,              0.0094417
                     69,                 1.6121,                 1.3729,                 1.2286,                0.66254,                0.45419,                 0.5106,                0.27495,                 1.7914,                 1.4587,                 1.3303,              0.0094333,              0.0094333,              0.0094333
                     70,                 1.6573,                 1.3951,                 1.2801,                0.66262,                0.43064,                0.48942,                0.25063,                  1.882,                 1.5699,                 1.3829,               0.009425,               0.009425,               0.009425
                     71,                 1.6273,                 1.3242,                 1.2762,                0.63778,                0.46946,                0.51853,                0.29159,                  1.703,                 1.4008,                 1.2899,              0.0094167,              0.0094167,              0.0094167
                     72,                 1.6355,                 1.4517,                 1.2982,                0.61369,                0.46825,                0.50445,                0.27098,                  1.763,                 1.4745,                 1.3087,              0.0094083,              0.0094083,              0.0094083
                     73,                 1.6546,                 1.4183,                 1.2481,                0.63312,                 0.4647,                0.51438,                0.28215,                 1.7438,                 1.4524,                 1.2968,                 0.0094,                 0.0094,                 0.0094
                     74,                 1.5966,                 1.3499,                  1.218,                0.64628,                0.46448,                0.51032,                0.28137,                 1.7279,                 1.4976,                 1.3053,              0.0093917,              0.0093917,              0.0093917
                     75,                 1.6004,                 1.3465,                 1.2663,                0.66418,                0.44742,                0.49757,                0.26193,                 1.8488,                 1.5396,                 1.3503,              0.0093833,              0.0093833,              0.0093833
                     76,                  1.614,                 1.3811,                 1.2099,                0.62851,                0.49408,                0.52815,                0.29094,                 1.7213,                 1.4006,                 1.2801,               0.009375,               0.009375,               0.009375
                     77,                 1.5973,                 1.3771,                 1.2637,                0.67584,                0.43101,                0.49202,                0.26577,                 1.8034,                 1.5962,                 1.3389,              0.0093667,              0.0093667,              0.0093667
                     78,                  1.652,                 1.3822,                  1.218,                0.64999,                0.46816,                0.51684,                0.27739,                 1.7804,                 1.4432,                 1.3035,              0.0093583,              0.0093583,              0.0093583
                     79,                 1.6013,                  1.342,                 1.2264,                0.64434,                0.47156,                0.52308,                0.28949,                 1.7248,                 1.4104,                 1.2821,                0.00935,                0.00935,                0.00935
                     80,                 1.5612,                 1.2643,                 1.2288,                0.66541,                0.48594,                0.52501,                0.28326,                 1.7555,                 1.4026,                 1.3024,              0.0093417,              0.0093417,              0.0093417
                     81,                 1.5674,                 1.2872,                 1.2702,                0.66199,                0.47659,                0.52602,                0.26194,                 1.8986,                 1.4248,                 1.3771,              0.0093333,              0.0093333,              0.0093333
                     82,                  1.629,                 1.2942,                 1.2841,                0.66217,                0.48639,                0.53065,                 0.2985,                 1.6987,                 1.3846,                 1.2753,               0.009325,               0.009325,               0.009325
                     83,                 1.6083,                 1.2812,                 1.2947,                0.68133,                0.47312,                0.52669,                0.25755,                 1.9338,                  1.416,                 1.3898,              0.0093167,              0.0093167,              0.0093167
                     84,                 1.5819,                 1.3015,                 1.2372,                0.66546,                0.48774,                0.53611,                0.29529,                 1.7319,                 1.4235,                 1.2921,              0.0093083,              0.0093083,              0.0093083
                     85,                 1.6013,                 1.3404,                 1.2183,                0.72808,                0.47122,                0.54018,                0.27976,                 1.8524,                 1.3819,                 1.3447,                 0.0093,                 0.0093,                 0.0093
                     86,                 1.6174,                 1.2736,                 1.2889,                0.68739,                0.49054,                0.54112,                0.27857,                 1.8681,                 1.3836,                 1.3545,              0.0092917,              0.0092917,              0.0092917
                     87,                 1.5754,                 1.2336,                 1.2119,                0.68091,                0.50101,                0.54266,                0.30602,                 1.6854,                 1.3579,                 1.2664,              0.0092833,              0.0092833,              0.0092833
                     88,                 1.5904,                 1.2572,                 1.2601,                0.67984,                0.49978,                0.54528,                0.27635,                 1.8778,                 1.4019,                  1.362,               0.009275,               0.009275,               0.009275
                     89,                 1.6391,                 1.2925,                 1.2428,                0.66598,                0.49939,                0.53858,                0.29848,                 1.7212,                 1.3759,                 1.2778,              0.0092667,              0.0092667,              0.0092667
                     90,                 1.5748,                 1.2415,                  1.243,                0.67597,                0.46555,                0.51357,                 0.2649,                  1.882,                  1.531,                 1.3812,              0.0092583,              0.0092583,              0.0092583
                     91,                 1.5855,                  1.271,                 1.2307,                0.69137,                0.49125,                0.55392,                0.30074,                 1.7545,                  1.332,                 1.2955,                0.00925,                0.00925,                0.00925
                     92,                 1.5916,                 1.1862,                 1.2576,                0.67157,                0.50693,                0.54763,                0.28366,                  1.854,                 1.3776,                 1.3571,              0.0092417,              0.0092417,              0.0092417
                     93,                 1.5565,                 1.1884,                 1.2413,                 0.6988,                0.49565,                0.55629,                0.30881,                 1.6976,                 1.3213,                 1.2741,              0.0092333,              0.0092333,              0.0092333
                     94,                 1.5633,                 1.1907,                 1.2466,                0.70321,                0.47133,                0.53829,                0.30547,                 1.6895,                 1.3699,                 1.2766,               0.009225,               0.009225,               0.009225
                     95,                  1.581,                 1.2228,                 1.2303,                 0.6821,                0.46675,                0.52375,                0.27796,                 1.7779,                 1.4341,                 1.3128,              0.0092167,              0.0092167,              0.0092167
                     96,                 1.5519,                  1.186,                 1.2242,                0.71671,                0.47927,                0.54976,                0.29987,                 1.7702,                 1.3713,                 1.3164,              0.0092083,              0.0092083,              0.0092083
                     97,                  1.526,                 1.1413,                 1.2233,                0.70885,                0.47265,                0.54221,                0.29764,                 1.7704,                   1.39,                 1.3067,                 0.0092,                 0.0092,                 0.0092
                     98,                 1.5851,                 1.1467,                 1.2332,                0.70175,                0.47645,                 0.5422,                0.27086,                 1.9173,                 1.4323,                 1.3911,              0.0091917,              0.0091917,              0.0091917
                     99,                 1.6827,                 1.2728,                  1.251,                0.70891,                0.48321,                0.55096,                0.30521,                 1.7382,                 1.3599,                 1.2972,              0.0091833,              0.0091833,              0.0091833
                    100,                 1.5269,                 1.1826,                 1.2469,                0.73216,                0.45579,                0.52814,                0.28071,                 1.8234,                  1.499,                 1.3588,               0.009175,               0.009175,               0.009175
                    101,                 1.5497,                 1.1694,                 1.2174,                0.72669,                 0.4762,                0.55587,                0.29642,                 1.7821,                 1.3634,                 1.3123,              0.0091667,              0.0091667,              0.0091667
                    102,                 1.5418,                 1.2048,                 1.2222,                0.69509,                0.49882,                 0.5562,                 0.3169,                  1.686,                 1.3422,                 1.2745,              0.0091583,              0.0091583,              0.0091583
                    103,                 1.5239,                 1.1625,                 1.2422,                0.72067,                0.48918,                0.55323,                0.30483,                 1.7435,                 1.4214,                 1.3054,                0.00915,                0.00915,                0.00915
                    104,                 1.6265,                 1.2042,                 1.2714,                0.67475,                0.50178,                0.54258,                0.29614,                 1.7467,                 1.3744,                 1.3109,              0.0091417,              0.0091417,              0.0091417
                    105,                 1.5101,                 1.1499,                 1.2235,                0.62899,                0.51979,                0.54477,                0.30334,                 1.6948,                 1.3459,                 1.2754,              0.0091333,              0.0091333,              0.0091333
                    106,                 1.5498,                 1.1614,                 1.1899,                0.70585,                0.49423,                0.55228,                0.29364,                   1.78,                 1.3583,                 1.3118,               0.009125,               0.009125,               0.009125
                    107,                 1.5277,                 1.1731,                 1.2406,                0.69014,                0.50415,                0.54818,                0.29425,                 1.7807,                 1.3771,                 1.3225,              0.0091167,              0.0091167,              0.0091167
                    108,                 1.5315,                 1.2214,                 1.2288,                0.72912,                0.48495,                 0.5521,                0.30358,                 1.7532,                 1.3593,                 1.3061,              0.0091083,              0.0091083,              0.0091083
                    109,                 1.5404,                 1.1914,                 1.2151,                0.71902,                0.49736,                0.56468,                0.31715,                 1.7055,                 1.3314,                  1.284,                 0.0091,                 0.0091,                 0.0091
                    110,                  1.511,                 1.1254,                 1.2132,                 0.6992,                0.49479,                0.55375,                0.30113,                 1.7509,                 1.3522,                 1.3058,              0.0090917,              0.0090917,              0.0090917
                    111,                 1.5192,                 1.1911,                 1.2175,                0.67299,                0.50049,                0.55363,                0.30572,                 1.7255,                 1.3468,                 1.2997,              0.0090833,              0.0090833,              0.0090833
                    112,                 1.5644,                 1.1162,                 1.2545,                0.68651,                0.48995,                0.54533,                0.27227,                 1.9115,                 1.3715,                 1.3872,               0.009075,               0.009075,               0.009075
                    113,                 1.5063,                 1.0718,                 1.1857,                0.69689,                0.48898,                0.55744,                0.27836,                 1.8836,                 1.3647,                 1.3705,              0.0090667,              0.0090667,              0.0090667
                    114,                 1.5009,                 1.0677,                 1.2281,                0.68962,                0.49891,                0.57135,                0.31969,                  1.699,                 1.3041,                 1.2811,              0.0090583,              0.0090583,              0.0090583
                    115,                 1.5291,                 1.0962,                 1.2118,                0.68691,                0.49338,                0.56253,                0.28943,                 1.8461,                  1.369,                 1.3574,                0.00905,                0.00905,                0.00905
                    116,                 1.4888,                 1.1058,                 1.2294,                0.70069,                 0.4803,                0.54884,                0.29964,                 1.7615,                 1.3921,                 1.3199,              0.0090417,              0.0090417,              0.0090417
                    117,                 1.5089,                 1.0525,                 1.2176,                 0.7048,                0.48965,                0.56617,                0.30726,                 1.7701,                 1.3557,                 1.3163,              0.0090333,              0.0090333,              0.0090333
                    118,                 1.5052,                 1.0499,                 1.1638,                0.66874,                0.50722,                0.56939,                0.31574,                 1.7303,                  1.326,                 1.3009,               0.009025,               0.009025,               0.009025
                    119,                 1.5452,                 1.0575,                 1.2519,                0.72273,                0.48699,                0.56718,                0.31425,                 1.7639,                 1.3511,                 1.3253,              0.0090167,              0.0090167,              0.0090167
                    120,                 1.5039,                 1.0599,                 1.2028,                0.63521,                0.51951,                0.55551,                0.30424,                 1.7498,                 1.3464,                 1.3078,              0.0090083,              0.0090083,              0.0090083
                    121,                 1.6119,                 1.1063,                  1.249,                0.70079,                 0.4863,                0.56117,                0.30721,                 1.7563,                 1.3463,                 1.3067,                  0.009,                  0.009,                  0.009
                    122,                 1.5124,                 1.1226,                 1.2122,                0.67992,                 0.5067,                0.56501,                0.30385,                 1.7852,                 1.3312,                 1.3126,              0.0089917,              0.0089917,              0.0089917
                    123,                 1.5005,                  1.087,                 1.1605,                0.67263,                0.49082,                0.55817,                0.30739,                 1.7897,                 1.3694,                 1.3153,              0.0089833,              0.0089833,              0.0089833
                    124,                 1.5474,                 1.1206,                 1.2083,                0.73126,                0.48217,                 0.5733,                0.30771,                 1.7935,                 1.3168,                 1.3197,               0.008975,               0.008975,               0.008975
                    125,                  1.548,                 1.0689,                 1.2099,                0.73045,                0.48094,                0.56713,                0.29445,                 1.8704,                 1.3488,                 1.3555,              0.0089667,              0.0089667,              0.0089667
                    126,                 1.5104,                 1.0752,                 1.1734,                0.68862,                0.48675,                0.56048,                0.30707,                 1.7568,                 1.3693,                 1.3046,              0.0089583,              0.0089583,              0.0089583
                    127,                 1.5036,                  1.031,                 1.1936,                0.72789,                0.48357,                0.57132,                0.32685,                 1.6783,                 1.3112,                 1.2692,                0.00895,                0.00895,                0.00895
                    128,                 1.5155,                 1.0544,                  1.185,                 0.7027,                0.49749,                0.57064,                0.32194,                 1.7174,                 1.3316,                 1.2881,              0.0089417,              0.0089417,              0.0089417
                    129,                 1.4746,                 1.0005,                 1.1684,                0.69311,                0.50558,                0.56837,                0.29292,                 1.8193,                 1.3483,                   1.33,              0.0089333,              0.0089333,              0.0089333
                    130,                  1.482,                 1.0404,                 1.2218,                0.64535,                0.54093,                0.58053,                0.31932,                 1.7269,                 1.2834,                 1.2881,               0.008925,               0.008925,               0.008925
                    131,                  1.536,                  1.098,                 1.1606,                0.73025,                0.49818,                 0.5801,                0.31405,                 1.7338,                 1.3275,                 1.2926,              0.0089167,              0.0089167,              0.0089167
                    132,                 1.4902,                 1.0096,                 1.1888,                0.71611,                0.49579,                0.57612,                0.29797,                 1.8881,                 1.3721,                  1.382,              0.0089083,              0.0089083,              0.0089083
