                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.74898,                 2.6285,                 1.2955,                 0.6586,                0.21529,                0.44356,                 0.2825,                 0.7758,                  2.771,                 1.2638,               0.009997,               0.009997,               0.009997
                     35,                0.77498,                 2.7821,                 1.2981,                0.71025,                0.15533,                0.43614,                0.28444,                 0.7889,                 2.7395,                 1.2552,              0.0099968,              0.0099968,              0.0099968
                     36,                 0.8009,                 2.7163,                 1.2919,                0.57934,                0.24395,                 0.4169,                0.26308,                0.78616,                 2.7357,                 1.2732,              0.0099966,              0.0099966,              0.0099966
                     37,                0.76387,                  2.662,                 1.3245,                   0.63,                0.26667,                0.45194,                0.28744,                0.77034,                 2.5838,                 1.2486,              0.0099964,              0.0099964,              0.0099964
                     38,                0.75292,                 2.5365,                 1.3572,                0.74215,                0.28446,                 0.5194,                0.33233,                0.78962,                 2.5664,                  1.273,              0.0099962,              0.0099962,              0.0099962
                     39,                0.80048,                 2.5955,                 1.3148,                 0.7365,                0.29172,                0.51952,                0.33203,                0.79561,                 2.5383,                 1.2675,               0.009996,               0.009996,               0.009996
                     40,                0.79673,                 2.5536,                 1.3134,                0.74781,                0.27692,                0.51642,                0.32814,                0.77527,                 2.5818,                 1.2516,              0.0099958,              0.0099958,              0.0099958
                     41,                0.74239,                  2.367,                  1.303,                0.78593,                0.24561,                0.52139,                0.34035,                0.75313,                   2.56,                 1.2345,              0.0099956,              0.0099956,              0.0099956
                     42,                0.74196,                 2.4461,                 1.3008,                 0.8342,                 0.2123,                0.52352,                0.34156,                0.75583,                 2.5532,                 1.2358,              0.0099954,              0.0099954,              0.0099954
                     43,                0.74451,                  2.433,                 1.2824,                0.80923,                0.23447,                 0.5225,                0.33688,                0.77897,                  2.466,                 1.2554,              0.0099952,              0.0099952,              0.0099952
                     44,                0.74745,                 2.2868,                 1.2806,                0.77648,                0.22802,                0.50894,                0.32489,                0.80901,                 2.8563,                 1.3057,              0.0099949,              0.0099949,              0.0099949
                     45,                0.77693,                 2.2671,                 1.3198,                0.75035,                0.30687,                0.53558,                0.33672,                0.78342,                 2.4071,                 1.2468,              0.0099947,              0.0099947,              0.0099947
                     46,                0.75611,                 2.2171,                 1.3149,                 0.7511,                0.34267,                0.55488,                0.34338,                0.78178,                 2.3949,                 1.2512,              0.0099944,              0.0099944,              0.0099944
                     47,                0.75864,                 2.2038,                 1.2854,                 0.7776,                 0.2824,                0.53299,                0.32513,                0.80457,                 2.4924,                 1.2719,              0.0099942,              0.0099942,              0.0099942
                     48,                0.74719,                 2.1921,                 1.2556,                0.81792,                0.23397,                0.52571,                0.32606,                 0.7789,                 2.4879,                 1.2444,              0.0099939,              0.0099939,              0.0099939
                     49,                0.72537,                 2.1942,                 1.2448,                0.82929,                0.25536,                0.54415,                0.35661,                0.75121,                 2.4123,                 1.2205,              0.0099937,              0.0099937,              0.0099937
                     50,                0.72307,                 3.4859,                  1.259,                  0.856,                0.19637,                0.52739,                0.34871,                0.75137,                 2.4415,                 1.2208,              0.0099934,              0.0099934,              0.0099934
                     51,                0.72311,                 2.2203,                 1.2375,                0.75496,                0.32132,                0.54426,                 0.3479,                0.76412,                 2.4846,                 1.2433,              0.0099931,              0.0099931,              0.0099931
                     52,                0.71154,                 2.0656,                 1.2575,                 0.7825,                0.29206,                 0.5408,                0.33863,                 0.7766,                  2.443,                 1.2606,              0.0099929,              0.0099929,              0.0099929
                     53,                0.71893,                   2.08,                 1.2394,                0.69172,                0.36387,                0.53602,                0.33006,                0.80106,                 2.5153,                 1.2885,              0.0099926,              0.0099926,              0.0099926
                     54,                0.73186,                 1.9846,                  1.296,                0.72184,                0.37271,                0.55551,                0.33698,                0.81068,                 2.3405,                 1.3043,              0.0099923,              0.0099923,              0.0099923
                     55,                 0.7309,                 1.9653,                 1.2722,                0.72327,                0.40831,                0.57857,                0.35144,                0.80338,                 2.3672,                 1.2774,               0.009992,               0.009992,               0.009992
                     56,                 0.7383,                 2.0729,                 1.2337,                0.73498,                0.33453,                0.54774,                 0.3222,                0.83353,                 2.8686,                 1.3268,              0.0099917,              0.0099917,              0.0099917
                     57,                0.72318,                 1.9789,                 1.2841,                0.75179,                0.41856,                0.59817,                0.36435,                0.78302,                 2.3386,                 1.2677,              0.0099914,              0.0099914,              0.0099914
                     58,                0.71778,                 1.9524,                 1.2305,                0.77771,                0.39368,                0.59672,                0.36872,                0.76459,                 2.3776,                 1.2375,              0.0099911,              0.0099911,              0.0099911
                     59,                0.71154,                 1.8859,                 1.2394,                  0.759,                0.41335,                0.59794,                0.35627,                0.77676,                 2.3292,                 1.2616,              0.0099908,              0.0099908,              0.0099908
                     60,                0.70613,                  1.895,                 1.2586,                0.70737,                0.44247,                0.59236,                0.36068,                0.76755,                 2.3147,                 1.2425,              0.0099905,              0.0099905,              0.0099905
                     61,                0.71814,                 1.9205,                 1.2645,                0.76337,                0.41723,                0.60224,                0.37929,                0.76109,                 2.3104,                 1.2406,              0.0099901,              0.0099901,              0.0099901
                     62,                0.69078,                 1.8376,                 1.2261,                0.74856,                0.38512,                0.57808,                0.35556,                0.78492,                 2.3749,                 1.2652,              0.0099898,              0.0099898,              0.0099898
                     63,                0.70154,                 1.9103,                 1.2565,                0.68083,                0.35969,                0.53268,                0.32924,                0.81798,                 2.6313,                 1.2994,              0.0099895,              0.0099895,              0.0099895
                     64,                0.70717,                 1.8486,                 1.2088,                0.75593,                0.40287,                0.59479,                0.36919,                0.78174,                 2.3873,                 1.2562,              0.0099891,              0.0099891,              0.0099891
                     65,                0.70128,                 1.8343,                 1.2376,                 0.7134,                0.42653,                0.58671,                0.35741,                0.76849,                 2.3324,                  1.247,              0.0099888,              0.0099888,              0.0099888
                     66,                 0.7172,                 1.9307,                 1.2268,                0.72956,                0.42068,                0.58676,                0.36966,                0.77474,                 2.3293,                 1.2623,              0.0099884,              0.0099884,              0.0099884
                     67,                0.72166,                 1.8808,                 1.2498,                0.77524,                 0.3639,                0.57574,                0.34013,                 0.8167,                 2.3887,                 1.2894,              0.0099881,              0.0099881,              0.0099881
                     68,                0.71297,                 1.8868,                  1.253,                0.78958,                0.32617,                0.56108,                0.35861,                0.77596,                 2.4668,                 1.2596,              0.0099877,              0.0099877,              0.0099877
                     69,                0.71339,                 1.9296,                  1.241,                0.81957,                0.35981,                0.59547,                0.36791,                0.77912,                 2.5156,                 1.2674,              0.0099873,              0.0099873,              0.0099873
                     70,                0.72964,                  1.853,                 1.2678,                0.81375,                0.36915,                0.59318,                0.36898,                0.77209,                 2.4659,                 1.2552,               0.009987,               0.009987,               0.009987
                     71,                0.71809,                 1.8369,                 1.2457,                0.75367,                0.34872,                0.55237,                0.34674,                0.75581,                 2.4408,                 1.2393,              0.0099866,              0.0099866,              0.0099866
                     72,                0.68388,                 1.7787,                 1.2326,                0.82424,                0.32702,                0.57959,                0.35921,                0.76259,                 2.3376,                  1.251,              0.0099862,              0.0099862,              0.0099862
                     73,                0.70492,                 1.8037,                 1.2457,                0.73916,                0.41154,                0.58552,                0.36007,                0.77497,                 2.2215,                 1.2664,              0.0099858,              0.0099858,              0.0099858
                     74,                0.70917,                 1.6526,                 1.2497,                0.74405,                0.43042,                0.59498,                0.37139,                0.76436,                 2.2351,                 1.2411,              0.0099854,              0.0099854,              0.0099854
                     75,                0.70302,                  1.683,                  1.246,                0.78154,                0.41201,                 0.6075,                 0.3796,                0.77661,                 2.3912,                 1.2574,               0.009985,               0.009985,               0.009985
                     76,                0.68941,                 1.6384,                 1.2184,                0.69685,                0.45496,                0.59178,                0.36024,                0.77737,                 2.2665,                 1.2584,              0.0099846,              0.0099846,              0.0099846
                     77,                0.68732,                 1.6032,                 1.2348,                0.73122,                0.47109,                0.62173,                0.38318,                0.76313,                  2.256,                 1.2517,              0.0099842,              0.0099842,              0.0099842
                     78,                0.68516,                 1.6032,                 1.2295,                0.74463,                0.47718,                0.62836,                0.38099,                0.78012,                  2.264,                 1.2634,              0.0099838,              0.0099838,              0.0099838
                     79,                0.70502,                 1.5963,                 1.2315,                0.72482,                0.43638,                0.59224,                0.35429,                 0.7831,                 2.3604,                 1.2612,              0.0099833,              0.0099833,              0.0099833
                     80,                0.68551,                 1.5125,                 1.2129,                0.81435,                0.45369,                0.64709,                0.39703,                0.77282,                 2.3064,                  1.252,              0.0099829,              0.0099829,              0.0099829
                     81,                0.70124,                 1.5867,                 1.2301,                 0.8336,                0.41026,                0.63061,                0.39775,                0.76797,                 2.2743,                 1.2468,              0.0099825,              0.0099825,              0.0099825
                     82,                0.71345,                 1.5716,                 1.2295,                0.76863,                0.42297,                  0.605,                0.37531,                0.78412,                 2.3309,                 1.2559,               0.009982,               0.009982,               0.009982
                     83,                 0.6812,                 1.5661,                 1.1883,                0.76849,                0.45822,                0.62333,                0.38185,                0.75628,                 2.2762,                 1.2404,              0.0099816,              0.0099816,              0.0099816
                     84,                  0.675,                 1.5166,                 1.2072,                0.75612,                0.48978,                0.63752,                0.39253,                0.75231,                 2.2463,                 1.2374,              0.0099811,              0.0099811,              0.0099811
                     85,                0.65304,                 1.5268,                 1.1768,                0.77108,                0.48824,                0.64575,                0.39775,                0.75661,                 2.2862,                 1.2436,              0.0099807,              0.0099807,              0.0099807
                     86,                0.65594,                 1.4541,                 1.2047,                0.79067,                0.47164,                0.64908,                0.40292,                0.77692,                 2.3025,                 1.2666,              0.0099802,              0.0099802,              0.0099802
                     87,                0.68085,                 1.4237,                 1.2112,                0.68724,                0.47493,                0.59436,                0.34455,                0.82304,                 2.2935,                 1.3156,              0.0099797,              0.0099797,              0.0099797
                     88,                0.66492,                  1.479,                    1.2,                0.76193,                0.36421,                 0.5757,                0.36653,                0.81653,                 2.9574,                 1.3123,              0.0099793,              0.0099793,              0.0099793
                     89,                0.65982,                 1.4731,                 1.1925,                0.80769,                0.39177,                0.60385,                0.37397,                0.77709,                 2.3965,                 1.2609,              0.0099788,              0.0099788,              0.0099788
                     90,                 0.6411,                  1.397,                 1.1837,                0.81195,                0.41435,                0.61891,                0.37409,                0.77882,                 2.3002,                 1.2821,              0.0099783,              0.0099783,              0.0099783
                     91,                0.66067,                 1.4945,                 1.2086,                  0.759,                0.48379,                0.64122,                0.39402,                0.77124,                 2.3835,                 1.2669,              0.0099778,              0.0099778,              0.0099778
                     92,                0.64097,                 1.3717,                 1.1976,                0.82095,                0.47629,                0.65485,                0.41219,                0.74876,                 2.2711,                 1.2332,              0.0099773,              0.0099773,              0.0099773
                     93,                0.64013,                 1.4482,                 1.1698,                0.79105,                0.48767,                0.65493,                0.41005,                0.74406,                  2.218,                 1.2285,              0.0099768,              0.0099768,              0.0099768
                     94,                0.66942,                 1.4219,                 1.1889,                0.75161,                0.45494,                0.61458,                0.37976,                0.76607,                 2.2646,                 1.2475,              0.0099763,              0.0099763,              0.0099763
                     95,                 0.6639,                 1.4709,                  1.168,                0.76144,                0.41919,                0.60459,                0.37212,                0.76784,                  2.476,                  1.262,              0.0099758,              0.0099758,              0.0099758
