                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                0.82371,                 3.1069,                 1.2852,                0.71326,                0.22623,                0.47098,                0.30132,                0.78614,                 2.9032,                 1.2392,              0.0099758,              0.0099758,              0.0099758
                     96,                0.83589,                 3.1551,                 1.2604,                0.72945,                0.10954,                0.42058,                0.26982,                0.80381,                 3.1225,                 1.2523,              0.0099753,              0.0099753,              0.0099753
                     97,                0.83496,                 3.2362,                 1.2585,                0.69662,                 0.1144,                0.40759,                0.26331,                0.91757,                 4.0819,                 1.4071,              0.0099748,              0.0099748,              0.0099748
                     98,                0.82504,                 3.0119,                 1.2799,                0.80549,                0.11043,                0.45768,                0.29075,                 0.8484,                 3.0215,                 1.2866,              0.0099742,              0.0099742,              0.0099742
                     99,                0.85742,                 3.1882,                 1.2515,                 0.7268,                0.17522,                0.45335,                0.29438,                0.79325,                 2.9895,                 1.2501,              0.0099737,              0.0099737,              0.0099737
                    100,                0.81015,                 2.9124,                 1.2603,                0.73277,                 0.1793,                0.45838,                0.28547,                0.85122,                 2.9912,                 1.3049,              0.0099732,              0.0099732,              0.0099732
                    101,                0.83254,                 2.9436,                 1.2664,                0.73324,                0.19986,                0.46887,                0.29733,                0.80346,                 2.8562,                 1.2575,              0.0099726,              0.0099726,              0.0099726
                    102,                0.86571,                 3.0149,                 1.2554,                0.74479,                0.18334,                0.46785,                0.28525,                0.85356,                  2.938,                 1.2892,              0.0099721,              0.0099721,              0.0099721
                    103,                0.85703,                 3.0815,                 1.2613,                0.72773,                0.20128,                0.46784,                0.30374,                0.78194,                 2.8575,                 1.2415,              0.0099715,              0.0099715,              0.0099715
                    104,                0.81562,                 5.2402,                 1.2523,                0.70937,                0.18796,                0.45227,                0.26702,                 0.8734,                 2.9674,                 1.3213,              0.0099709,              0.0099709,              0.0099709
                    105,                0.80078,                  2.813,                 1.2766,                0.74031,                0.17384,                0.45862,                0.29371,                0.79909,                 2.9661,                   1.26,              0.0099704,              0.0099704,              0.0099704
                    106,                0.78662,                 2.9069,                 1.2556,                0.73082,                0.23025,                0.48595,                0.31196,                0.85978,                 4.0865,                 1.3194,              0.0099698,              0.0099698,              0.0099698
                    107,                0.78619,                 2.9425,                 1.2428,                0.77693,                0.12209,                0.45166,                0.29115,                0.80113,                 3.1084,                  1.259,              0.0099692,              0.0099692,              0.0099692
                    108,                0.80192,                 2.9404,                 1.2146,                0.64065,                0.24473,                 0.4514,                 0.2831,                0.82892,                 3.0102,                 1.2723,              0.0099686,              0.0099686,              0.0099686
                    109,                0.78913,                 4.3633,                 1.2356,                0.75073,                0.15801,                0.45497,                0.29047,                0.81654,                 3.0883,                 1.2633,              0.0099681,              0.0099681,              0.0099681
                    110,                0.79499,                 2.9356,                  1.225,                0.72444,                0.21966,                0.47803,                0.30698,                0.81418,                 3.1473,                  1.262,              0.0099675,              0.0099675,              0.0099675
                    111,                0.81743,                 2.9376,                  1.214,                0.73009,                0.13815,                0.43502,                0.28307,                0.89235,                 4.7062,                 1.4059,              0.0099669,              0.0099669,              0.0099669
