                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.79898,                  3.353,                 1.4413,                 0.7134,                0.30384,                0.52402,                0.32401,                0.79153,                 2.9512,                 1.2333,               0.009997,               0.009997,               0.009997
                     35,                0.75152,                 5.9358,                 1.3853,                0.74813,                0.17152,                0.46602,                0.29593,                0.83864,                 3.8262,                 1.3412,              0.0099968,              0.0099968,              0.0099968
                     36,                0.77866,                 3.8219,                 1.4011,                0.63452,                0.37162,                0.52316,                0.32302,                0.78946,                 2.9478,                 1.2405,              0.0099966,              0.0099966,              0.0099966
                     37,                0.77973,                 2.9896,                 1.4205,                0.64241,                0.38189,                 0.5358,                0.32301,                 0.7976,                 2.8831,                  1.258,              0.0099964,              0.0099964,              0.0099964
                     38,                0.77526,                 2.9424,                 1.4179,                0.72344,                0.33964,                0.54347,                0.32898,                0.80672,                 2.7998,                 1.2706,              0.0099962,              0.0099962,              0.0099962
                     39,                0.78488,                 2.9343,                 1.4831,                0.70434,                0.36064,                0.54366,                0.33434,                0.80544,                 2.7721,                  1.265,               0.009996,               0.009996,               0.009996
                     40,                0.80422,                 2.8885,                 1.4483,                0.69284,                0.40591,                0.57014,                0.34226,                0.79818,                 2.7505,                 1.2497,              0.0099958,              0.0099958,              0.0099958
                     41,                0.78638,                 2.9891,                 1.4101,                0.79717,                0.28973,                0.55092,                0.34952,                0.78786,                 2.9051,                   1.23,              0.0099956,              0.0099956,              0.0099956
                     42,                0.79185,                 2.7905,                 1.4213,                0.71279,                0.33033,                0.53378,                0.32298,                0.79381,                 2.8259,                 1.2461,              0.0099954,              0.0099954,              0.0099954
                     43,                0.76162,                 2.7028,                 1.4026,                0.76988,                0.26816,                0.52703,                0.33735,                0.80498,                 3.1928,                 1.2725,              0.0099952,              0.0099952,              0.0099952
                     44,                0.76873,                  2.847,                 1.4163,                0.74489,                 0.3753,                0.57116,                0.35024,                0.78497,                 2.6812,                  1.233,              0.0099949,              0.0099949,              0.0099949
                     45,                0.76232,                 2.6968,                 1.4001,                0.73378,                0.34303,                0.54871,                0.33385,                0.80002,                 2.9015,                 1.2588,              0.0099947,              0.0099947,              0.0099947
                     46,                0.76929,                 2.6142,                 1.3974,                0.75064,                0.34252,                0.55554,                0.33795,                0.80841,                 2.7738,                  1.265,              0.0099945,              0.0099945,              0.0099945
                     47,                0.77273,                 2.5741,                 1.4165,                0.76004,                0.35821,                0.56736,                0.34879,                0.78014,                 2.7187,                 1.2279,              0.0099942,              0.0099942,              0.0099942
                     48,                0.78738,                  2.652,                   1.39,                 0.7152,                0.35941,                0.54987,                0.33537,                0.79534,                 2.7443,                 1.2347,              0.0099939,              0.0099939,              0.0099939
                     49,                0.75414,                 2.5546,                 1.4169,                0.74587,                0.41222,                0.59206,                 0.3574,                0.78113,                 2.5703,                 1.2373,              0.0099937,              0.0099937,              0.0099937
                     50,                0.76718,                 2.5068,                 1.4143,                0.72844,                 0.4321,                0.59648,                0.35614,                0.80409,                  2.571,                 1.2533,              0.0099934,              0.0099934,              0.0099934
                     51,                0.75588,                 2.3466,                 1.3829,                0.76429,                0.42485,                0.61031,                0.36598,                0.80454,                  2.529,                 1.2483,              0.0099931,              0.0099931,              0.0099931
                     52,                0.78934,                 2.5039,                 1.3999,                 0.7044,                0.47597,                0.61245,                0.37334,                0.77318,                  2.467,                 1.2195,              0.0099929,              0.0099929,              0.0099929
                     53,                0.75989,                 2.6589,                 1.4286,                0.76194,                0.42851,                0.61201,                0.38381,                0.77388,                 2.5583,                 1.2285,              0.0099926,              0.0099926,              0.0099926
